result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","672,2495,2116,661,143",histogram_q1,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3372,373,494,318,140,331,41,112,29,13,190,1,26,3,35,85,5,1,4,1,86,4,6,5,4,47,3,6,12,6,334",histogram_q2,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3727,295,392,238,80,301,38,57,27,5,227,1,19,3,15,149,4,7,3,3,134,4,6,2,3,68,3,2,11,5,258",histogram_q3,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","179,67,67,118,94,153,210,206,210,186,359,389,514,423,484,740,434,419,278,270,287",histogram_ppincimp,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0,1","462,5625",histogram_insured,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"1,2,3,4","357,1457,1724,2549",histogram_ppeducat,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,15369,sum_q1,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,24216,sum_q2,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,22832,sum_q3,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,81192,sum_ppincimp,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,5625,sum_insured,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,18639,sum_ppeducat,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q1,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q2,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q3,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_ppincimp,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_insured,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_ppeducat,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,2.524889107934943,avg_q1,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,3.9783144406111384,avg_q2,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,3.7509446361097423,avg_q3,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,13.338590438639724,avg_ppincimp,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,0.9241005421389847,avg_insured,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,3.0620995564317397,avg_ppeducat,-1,6087,1,1622395971.7027888,,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"1.0,2.0,3.0,4.0,5.0","1028,2135,2110,672,142",histogram_q1,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,30.0","3050,272,861,744,263,314,13,34,16,33,187,8,11,14,14,52,9,5,3,4,76,2,1,2,1,15,1,3,2,77",histogram_q2,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,23.0,25.0,28.0,29.0,30.0","4178,193,451,295,121,299,7,23,13,12,161,6,6,9,2,34,2,3,1,4,118,3,2,21,1,1,121",histogram_q3,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","154,165,167,246,50,58,106,48,39,396,947,398,521,344,393,625,429,428,325,90,158",histogram_ppincimp,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"0.0,1.0","236,5851",histogram_insured,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
"1.0,2.0,3.0,4.0","394,1565,1785,2343",histogram_ppeducat,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,15026.0,sum_q1,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,15698.0,sum_q2,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,13635.0,sum_q3,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,76971.0,sum_ppincimp,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,5851.0,sum_insured,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,18251.0,sum_ppeducat,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q1,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q2,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_q3,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_ppincimp,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_insured,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,6087,count_ppeducat,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,2.4685395104320684,avg_q1,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,2.5789387218662725,avg_q2,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,2.240019714144899,avg_q3,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,12.64514539181863,avg_ppincimp,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,0.9612288483653688,avg_insured,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
,2.998357154591753,avg_ppeducat,5166265,6087,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,643.3818986415863,0.005,1,1,32,2021-05-27T07:22:45
