result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"55,57,58,62,63,65,68,72,73,74,75","138,144,429,107,156,9,152,310,262,137,156",histogram_age,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
"0,1","1602,398",histogram_sex,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,131347,sum_age,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,398,sum_sex,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,182613.8401,sum_test_time,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,40887.2111,sum_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,55251.807,sum_total_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,10.98632,sum_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.0831567,sum_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,60.66901,sum_shimmer,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,561.09,sum_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,1266.5104800000001,sum_dfa,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,418.342843,sum_ppe,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_age,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_sex,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_test_time,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_total_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_shimmer,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_dfa,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_ppe,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,65.6735,avg_age,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.199,avg_sex,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,91.30692005,avg_test_time,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,20.44360555,avg_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,27.6259035,avg_total_updrs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.0054931599999999995,avg_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,4.157835e-05,avg_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.030334505,avg_shimmer,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.280545,avg_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.6332552400000001,avg_dfa,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.2091714215,avg_ppe,-1,2000,1,1622929218.4850457,,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
"50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77","4,8,40,64,70,81,148,199,160,46,41,92,128,87,29,9,48,103,115,41,42,93,99,108,81,46,17,1",histogram_age,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
"0,1","1642,358",histogram_sex,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,125956,sum_age,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,358,sum_sex,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,208362.93377257936,sum_test_time,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,38117.23113801256,sum_motor_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,51484.93054849392,sum_total_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,22.257070580333853,sum_jitter_percent,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.5105042078309701,sum_jitter_abs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,87.4221222422361,sum_shimmer,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,730.3677468194749,sum_shimmer_db,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,1335.9299043207714,sum_dfa,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,486.71950751855206,sum_ppe,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_age,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_sex,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_test_time,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_motor_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_total_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_jitter_percent,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_jitter_abs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_shimmer,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_shimmer_db,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_dfa,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,2000,count_ppe,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,62.978,avg_age,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.179,avg_sex,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,104.18146688628968,avg_test_time,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,19.05861556900628,avg_motor_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,25.74246527424696,avg_total_updrs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.011128535290166927,avg_jitter_percent,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.000255252103915485,avg_jitter_abs,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.04371106112111805,avg_shimmer,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.3651838734097374,avg_shimmer_db,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.6679649521603856,avg_dfa,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
,0.24335975375927604,avg_ppe,2.75,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,93.00393986701965,0.001,0,1000,5,5,2021-06-05T14:51:56
