result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","791,2883,2458,776,182",histogram_q1,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3859,442,584,392,176,382,50,127,37,17,227,1,31,3,39,102,6,1,4,2,102,6,8,5,4,57,3,6,16,6,395",histogram_q2,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4254,354,468,284,98,364,48,72,34,6,274,1,23,3,18,175,4,8,4,3,154,5,7,2,4,80,4,3,17,7,312",histogram_q3,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","221,81,90,150,111,178,265,237,250,221,422,445,594,486,540,846,502,489,317,315,330",histogram_ppincimp,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
"0,1","543,6547",histogram_insured,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
"1,2,3,4","437,1702,1988,2963",histogram_ppeducat,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,17945,sum_q1,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,28719,sum_q2,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,27449,sum_q3,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,93820,sum_ppincimp,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,6547,sum_insured,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
,21657,sum_ppeducat,-1,7090,1,1622395971.7027888,,4,0,0.1,0.1,100,739.9936397075653,0.005,2,1,32,2021-05-27T13:35:29
