result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"55,57,58,62,63,65,66,67,68,72,73,74,75","267,216,429,107,156,407,144,134,152,310,385,137,156",histogram_age,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
"0,1","2386,614",histogram_sex,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,195877,sum_age,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,614,sum_sex,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,278337.2034,sum_test_time,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,56559.758799999996,sum_motor_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,77378.78820000001,sum_total_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,16.64806,sum_jitter_percent,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.1251695,sum_jitter_abs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,90.25684000000001,sum_shimmer,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,831.5350000000001,sum_shimmer_db,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,1930.42226,sum_dfa,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,614.78172,sum_ppe,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_age,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_sex,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_test_time,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_motor_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_total_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_jitter_percent,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_jitter_abs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_shimmer,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_shimmer_db,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_dfa,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_ppe,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,65.29233333333333,avg_age,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.20466666666666666,avg_sex,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,92.77906779999999,avg_test_time,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,18.853252933333334,avg_motor_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,25.792929400000002,avg_total_updrs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.005549353333333334,avg_jitter_percent,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,4.172316666666666e-05,avg_jitter_abs,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.030085613333333337,avg_shimmer,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.27717833333333336,avg_shimmer_db,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.6434740866666667,avg_dfa,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.20492723999999998,avg_ppe,-1,3000,1,1622929218.4850457,,500,300,12.396889448165894,0,2021-06-05T09:10:41
"52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77","2,5,59,177,252,213,274,116,13,85,192,115,192,193,101,160,83,2,14,87,186,195,137,114,33",histogram_age,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
"0,1","2645,355",histogram_sex,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,193276,sum_age,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,355,sum_sex,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,254973.46805128208,sum_test_time,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,72643.54561837978,sum_motor_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,68808.52035686417,sum_total_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,41.00304737850278,sum_jitter_percent,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.7186606955142376,sum_jitter_abs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,119.50342685482975,sum_shimmer,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,1170.4484343406305,sum_shimmer_db,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,1931.6304690499016,sum_dfa,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,742.6153174244937,sum_ppe,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_age,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_sex,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_test_time,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_motor_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_total_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_jitter_percent,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_jitter_abs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_shimmer,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_shimmer_db,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_dfa,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,3000,count_ppe,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,64.42533333333333,avg_age,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.11833333333333333,avg_sex,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,84.99115601709403,avg_test_time,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,24.214515206126592,avg_motor_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,22.93617345228806,avg_total_updrs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.013667682459500926,avg_jitter_percent,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.00023955356517141253,avg_jitter_abs,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.039834475618276584,avg_shimmer,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.3901494781135435,avg_shimmer_db,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.6438768230166338,avg_dfa,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
,0.2475384391414979,avg_ppe,0.25,3000,1,1622929218.4850457,smartnoise_dpctgan,500,300,12.396889448165894,0,2021-06-05T09:10:41
