result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","95,433,340,113,19",histogram_q1,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","20,10,11,18,12,25,28,28,34,22,54,68,83,73,82,149,70,65,51,48,49",histogram_ppincimp,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"0,1","66,934",histogram_insured,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"1,2,3,4","44,235,287,434",histogram_ppeducat,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2528,sum_q1,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,13744,sum_ppincimp,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,934,sum_insured,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,3111,sum_ppeducat,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_q1,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_ppincimp,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_insured,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_ppeducat,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2.528,avg_q1,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,13.744,avg_ppincimp,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,0.934,avg_insured,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,3.111,avg_ppeducat,-1,1000,1,1621246045.0573075,,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"1,2,3,4,5","227,298,283,131,61",histogram_q1,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","19,21,32,27,27,45,25,41,48,46,51,55,73,78,86,89,68,61,49,34,25",histogram_ppincimp,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"0,1","594,406",histogram_insured,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
"1,2,3,4","282,271,165",histogram_ppeducat,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2501,sum_q1,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,12431,sum_ppincimp,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,406,sum_insured,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2319,sum_ppeducat,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_q1,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_ppincimp,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_insured,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,1000,count_ppeducat,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2.501,avg_q1,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,12.431,avg_ppincimp,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,0.406,avg_insured,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
,2.319,avg_ppeducat,2.75,1000,1,1621246045.0573075,smartnoise_patectgan,1500,300,3.428089141845703,0,2021-05-11T22:11:56
