result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","441,1674,1409,397,79",histogram_q1,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","2269,244,334,193,93,206,26,70,16,9,129,1,16,25,49,3,1,4,45,3,3,5,3,23,3,8,5,214",histogram_q2,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","2510,201,254,159,48,186,27,39,12,3,136,1,12,1,7,97,4,5,3,2,77,3,3,2,2,40,3,2,6,4,151",histogram_q3,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","97,36,34,66,54,91,121,129,124,113,223,254,336,299,325,544,298,285,191,196,184",histogram_ppincimp,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1","259,3741",histogram_insured,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"1,2,3,4","182,936,1086,1796",histogram_ppeducat,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,9999,sum_q1,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,15124,sum_q2,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,13897,sum_q3,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,54719,sum_ppincimp,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,3741,sum_insured,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,12496,sum_ppeducat,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q1,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q2,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q3,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_ppincimp,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_insured,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_ppeducat,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,2.49975,avg_q1,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,3.781,avg_q2,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,3.47425,avg_q3,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,13.67975,avg_ppincimp,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,0.93525,avg_insured,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
,3.124,avg_ppeducat,-1,4000,1,1621546055.609838,,684.2669763565063,0,600,2021-05-15T18:36:59
"1,2,3,4,5","526,1241,799,840,594",histogram_q1,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","672,681,84,78,89,95,96,98,118,74,97,93,77,75,95,84,98,104,81,90,90,109,78,69,99,89,110,91,94,89,103",histogram_q2,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","355,371,198,125,109,114,113,127,126,121,110,116,124,127,125,189,175,96,92,101,85,92,69,114,82,80,90,97,88,93,96",histogram_q3,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","142,119,145,127,133,144,120,131,130,139,133,131,354,259,247,260,275,252,255,252,252",histogram_ppincimp,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
"0,1","1384,2616",histogram_insured,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
"1,2,3,4","727,689,1279,1305",histogram_ppeducat,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,11735,sum_q1,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,43385,sum_q2,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,48659,sum_q3,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,50816,sum_ppincimp,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,2616,sum_insured,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,11162,sum_ppeducat,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q1,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q2,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_q3,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_ppincimp,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_insured,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,4000,count_ppeducat,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,2.93375,avg_q1,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,10.84625,avg_q2,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,12.16475,avg_q3,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,12.704,avg_ppincimp,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,0.654,avg_insured,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
,2.7905,avg_ppeducat,1.5,4000,1,1621546055.609838,smartnoise_mwem,684.2669763565063,0,600,2021-05-15T18:36:59
