result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2797,301,414,248,116,272,35,88,24,10,155,1,19,2,28,68,5,1,4,69,3,6,5,4,35,2,6,11,5,266",histogram_q2,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3110,245,316,191,66,241,30,45,15,4,179,1,15,1,10,118,4,6,3,2,106,4,4,2,2,54,3,2,8,5,208",histogram_q3,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0,1","360,4640",histogram_insured,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,12609,sum_q1,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,19509,sum_q2,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,18209,sum_q3,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,67144,sum_ppincimp,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,4640,sum_insured,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,15428,sum_ppeducat,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q1,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q2,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q3,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_ppincimp,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_insured,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_ppeducat,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,2.5218,avg_q1,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,3.9018,avg_q2,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,3.6418,avg_q3,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,13.4288,avg_ppincimp,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,0.928,avg_insured,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,3.0856,avg_ppeducat,-1,5000,1,1624480021.0043423,,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"1.0,2.0,3.0,4.0,5.0","1316,1515,1389,574,206",histogram_q1,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","1884,378,1044,943,101,158,45,45,60,11,77,9,30,37,1,8,2,1,47,7,19,37,1,6,2,1,3,1,42",histogram_q2,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,18.0,20.0,21.0,22.0,23.0,25.0,30.0","3618,249,332,261,37,161,15,19,16,8,77,5,4,2,2,6,1,85,5,8,6,7,76",histogram_q3,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","1207,779,731,748,54,105,83,70,45,47,221,195,308,163,52,60,56,13,10,15,38",histogram_ppincimp,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"0.0,1.0","96,4904",histogram_insured,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
"1.0,2.0,3.0,4.0","2358,819,735,1088",histogram_ppeducat,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,11839.0,sum_q1,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,13528.0,sum_q2,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,8681.0,sum_q3,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,26137.0,sum_ppincimp,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,4904.0,sum_insured,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,10553.0,sum_ppeducat,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q1,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q2,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_q3,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_ppincimp,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_insured,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5000,count_ppeducat,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,2.3678,avg_q1,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,2.7056,avg_q2,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,1.7362,avg_q3,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,5.2274,avg_ppincimp,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,0.9808,avg_insured,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
,2.1106,avg_ppeducat,31,5000,1,1624480021.0043423,gretel,4,0,0.1,0.3,100,2315.4295847415924,0.005,6,1,32,2021-05-27T04:14:13
