result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","904,3265,2824,891,212",histogram_q1,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4315,521,681,462,200,440,59,148,45,18,260,1,38,3,53,132,6,1,4,2,116,8,9,7,5,62,3,8,22,7,460",histogram_q2,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4720,410,550,340,112,435,56,88,40,8,322,1,31,6,24,208,6,8,4,3,188,5,7,5,6,95,5,6,22,8,377",histogram_q3,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","271,102,103,172,128,211,301,278,293,263,492,504,700,562,609,966,555,544,346,338,358",histogram_ppincimp,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0,1","638,7458",histogram_insured,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"1,2,3,4","516,1884,2306,3390",histogram_ppeducat,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,20530,sum_q1,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,33662,sum_q2,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,33098,sum_q3,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,106074,sum_ppincimp,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,7458,sum_insured,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,24762,sum_ppeducat,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_q1,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_q2,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_q3,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_ppincimp,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_insured,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_ppeducat,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,2.5358201581027666,avg_q1,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,4.157855731225297,avg_q2,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,4.088191699604743,avg_q3,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,13.102025691699605,avg_ppincimp,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,0.9211956521739131,avg_insured,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,3.0585474308300395,avg_ppeducat,-1,8096,1,1622395971.7027888,,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"1.0,2.0,3.0,4.0,5.0","741,3195,2916,1139,105",histogram_q1,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,29.0,30.0","4012,736,872,602,207,517,51,83,60,23,398,39,47,34,11,112,26,14,7,6,106,8,8,6,3,25,3,2,1,77",histogram_q2,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","5295,334,598,410,107,438,21,37,35,9,324,22,14,18,1,80,5,10,1,4,159,18,3,2,2,28,1,1,2,1,116",histogram_q3,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","218,104,55,232,104,123,173,140,98,380,1135,577,642,511,602,1183,670,639,301,69,140",histogram_ppincimp,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"0.0,1.0","388,7708",histogram_insured,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
"1.0,2.0,3.0,4.0","395,2224,2413,3064",histogram_ppeducat,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,20960.0,sum_q1,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,23186.0,sum_q2,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,19602.0,sum_q3,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,105588.0,sum_ppincimp,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,7708.0,sum_insured,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,24338.0,sum_ppeducat,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
,8096,count_q1,6155730,8096,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,851.3173654079437,0.005,5,1,32,2021-05-27T21:21:44
