result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","441,1674,1409,397,79",histogram_q1,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","97,36,34,66,54,91,121,129,124,113,223,254,336,299,325,544,298,285,191,196,184",histogram_ppincimp,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"0,1","259,3741",histogram_insured,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"1,2,3,4","182,936,1086,1796",histogram_ppeducat,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,9999,sum_q1,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,54719,sum_ppincimp,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,3741,sum_insured,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,12496,sum_ppeducat,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_q1,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_ppincimp,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_insured,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_ppeducat,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,2.49975,avg_q1,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,13.67975,avg_ppincimp,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,0.93525,avg_insured,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,3.124,avg_ppeducat,-1,4000,1,1621246045.0573075,,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"1,2,3,4,5","728,1011,1165,811,285",histogram_q1,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","70,85,93,103,133,123,115,116,181,228,262,285,333,297,404,330,215,202,195,138,92",histogram_ppincimp,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"0,1","2886,1114",histogram_insured,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
"1,2,3,4","1016,982,1057,945",histogram_ppeducat,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,10914,sum_q1,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,49793,sum_ppincimp,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,1114,sum_insured,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,9931,sum_ppeducat,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_q1,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_ppincimp,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_insured,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,4000,count_ppeducat,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,2.7285,avg_q1,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,12.44825,avg_ppincimp,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,0.2785,avg_insured,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
,2.48275,avg_ppeducat,0.1,4000,1,1621246045.0573075,smartnoise_patectgan,1500,300,2.486980676651001,0,2021-05-11T22:27:05
