result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","667,2486,2110,657,143",histogram_q1,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3357,372,493,316,139,329,41,112,29,13,189,1,26,3,35,85,5,1,4,1,86,4,6,5,4,47,3,6,12,6,333",histogram_q2,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3713,294,392,236,80,296,38,57,27,5,225,1,19,3,15,149,4,7,3,3,134,4,6,2,3,68,3,2,11,5,258",histogram_q3,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","178,66,66,118,94,153,210,205,208,183,357,389,512,421,482,738,431,418,278,269,287",histogram_ppincimp,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0,1","458,5605",histogram_insured,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"1,2,3,4","354,1453,1719,2537",histogram_ppeducat,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,15312,sum_q1,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,24153,sum_q2,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,22780,sum_q3,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,80903,sum_ppincimp,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,5605,sum_insured,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,18565,sum_ppeducat,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_q1,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_q2,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_q3,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_ppincimp,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_insured,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,6063,count_ppeducat,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,2.525482434438397,avg_q1,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,3.983671449777338,avg_q2,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,3.757215899719611,avg_q3,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,13.343724228929572,avg_ppincimp,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,0.9244598383638463,avg_insured,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
,3.062015503875969,avg_ppeducat,-1,6063,1,1622395971.7027888,,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"1.0,2.0,3.0,4.0,5.0","884,2434,1918,627,200",histogram_q1,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,25,30","3171,252,889,614,252,288,48,80,40,22,201,7,19,21,12,37,9,6,3,1,40,5,2,10,34",histogram_q2,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,20.0,21.0,23.0,24.0,25.0,26.0,27.0,28.0,30.0","4011,194,498,353,179,211,25,44,17,9,258,17,13,18,1,59,6,4,5,75,4,1,1,8,1,3,1,47",histogram_q3,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","30,49,95,289,35,61,102,43,66,373,809,565,717,472,445,727,302,319,309,68,187",histogram_ppincimp,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"0.0,1.0","288,5775",histogram_insured,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
"1.0,2.0,3.0,4.0","228,1515,1718,2602",histogram_ppeducat,5166265,6063,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,662.9325218200684,0.005,9,1,32,2021-05-27T11:56:57
