result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","541,2089,1773,536,115",histogram_q1,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2831,303,419,249,117,276,35,88,24,10,156,1,19,2,28,70,5,1,4,69,3,6,5,4,36,2,6,11,5,269",histogram_q2,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3143,246,322,193,67,243,31,46,15,4,181,1,16,2,11,119,4,6,3,2,106,4,4,2,2,54,3,2,9,5,208",histogram_q3,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","137,50,54,96,73,127,165,174,163,152,296,324,431,369,403,653,370,341,229,222,225",histogram_ppincimp,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
"0,1","363,4691",histogram_insured,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
"1,2,3,4","281,1192,1409,2172",histogram_ppeducat,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,12757,sum_q1,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,19703,sum_q2,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,18357,sum_q3,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,67794,sum_ppincimp,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,4691,sum_insured,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,15580,sum_ppeducat,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,5054,count_q1,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,5054,count_q2,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,5054,count_q3,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,5054,count_ppincimp,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
,5054,count_insured,-1,5054,1,1622395971.7027888,,4,0,0.1,0.1,100,557.1451981067657,0.005,0,1,32,2021-05-27T00:19:52
