result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"57,58,63,72,74,75","144,145,156,262,137,156",histogram_age,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
0,1000,histogram_sex,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,67148,sum_age,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0,sum_sex,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,89246.0995,sum_test_time,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,23874.535,sum_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,32058.315000000002,sum_total_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,5.18631,sum_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.04024862,sum_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,34.40414,sum_shimmer,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,314.781,sum_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,628.97766,sum_dfa,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,209.584847,sum_ppe,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_age,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_sex,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_test_time,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_total_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_shimmer,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_dfa,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_ppe,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,67.148,avg_age,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.0,avg_sex,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,89.2460995,avg_test_time,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,23.874535,avg_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,32.058315,avg_total_updrs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.0051863099999999995,avg_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,4.024862e-05,avg_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.03440414,avg_shimmer,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.31478100000000003,avg_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.62897766,avg_dfa,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.209584847,avg_ppe,-1,1000,1,1622929218.4850457,,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
"54,55,56,57,58,59,60,61,62,63,64,70,71,72,73,74,75,76","2,20,58,79,57,30,4,26,103,89,25,23,120,114,77,95,60,18",histogram_age,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
0,1000,histogram_sex,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,66311,sum_age,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0,sum_sex,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,102887.51142056918,sum_test_time,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,23284.584858783637,sum_motor_updrs,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,30512.174791826244,sum_total_updrs,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,8.434495250493157,sum_jitter_percent,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,0.23645101002242683,sum_jitter_abs,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,59.21242144967046,sum_shimmer,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,488.35402678169487,sum_shimmer_db,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,648.0560065213242,sum_dfa,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,224.91566989939292,sum_ppe,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_age,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
,1000,count_sex,1.5,1000,1,1622929218.4850457,smartnoise_patectgan,500,300,54.86636781692505,0.001,0,1000,5,5,2021-06-05T10:41:41
