result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","213,876,718,192,40",histogram_q1,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","1184,118,166,88,50,97,13,44,4,3,66,1,8,12,22,3,2,18,1,3,2,2,10,3,4,3,112",histogram_q2,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30","1301,92,137,73,30,93,13,23,7,1,66,7,1,3,41,2,3,2,1,36,1,2,1,14,1,2,6,3,77",histogram_q3,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","42,20,15,36,27,48,60,62,59,49,110,125,157,151,167,302,149,155,97,105,103",histogram_ppincimp,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
"0,1","121,1918",histogram_insured,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
"1,2,3,4","86,484,571,898",histogram_ppeducat,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,5087,sum_q1,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,7624,sum_q2,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,6832,sum_q3,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,28262,sum_ppincimp,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,1918,sum_insured,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,6359,sum_ppeducat,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_q1,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_q2,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_q3,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_ppincimp,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_insured,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2039,count_ppeducat,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,2.494850416871015,avg_q1,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,3.739087788131437,avg_q2,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
,3.350662089259441,avg_q3,-1,2039,1,1622395971.7027888,,4,0,0.1,0.1,100,569.8613545894623,0.005,6,1,32,2021-05-26T18:06:56
