result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"57,58,63,72,74,75","144,145,156,262,137,156",histogram_age,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
0,1000,histogram_sex,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,67148,sum_age,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,0,sum_sex,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,89246.0995,sum_test_time,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,23874.535,sum_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,32058.315000000002,sum_total_updrs,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,5.18631,sum_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,0.04024862,sum_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,34.40414,sum_shimmer,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,314.781,sum_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,628.97766,sum_dfa,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,209.584847,sum_ppe,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,1000,count_age,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,1000,count_sex,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,1000,count_test_time,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
,1000,count_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,16.939366817474365,0.001,0,1000,5,5,2021-06-05T11:25:48
