result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"55,57,58,62,63,65,68,72,73,74,75","138,144,429,107,156,9,152,310,262,137,156",histogram_age,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
"0,1","1602,398",histogram_sex,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,131347,sum_age,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,398,sum_sex,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,182613.8401,sum_test_time,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,40887.2111,sum_motor_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,55251.807,sum_total_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,10.98632,sum_jitter_percent,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.0831567,sum_jitter_abs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,60.66901,sum_shimmer,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,561.09,sum_shimmer_db,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,1266.5104800000001,sum_dfa,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,418.342843,sum_ppe,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_age,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_sex,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_test_time,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_motor_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_total_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_jitter_percent,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_jitter_abs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_shimmer,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_shimmer_db,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_dfa,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_ppe,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,65.6735,avg_age,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.199,avg_sex,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,91.30692005,avg_test_time,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,20.44360555,avg_motor_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,27.6259035,avg_total_updrs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.0054931599999999995,avg_jitter_percent,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,4.157835e-05,avg_jitter_abs,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.030334505,avg_shimmer,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.280545,avg_shimmer_db,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.6332552400000001,avg_dfa,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.2091714215,avg_ppe,-1,2000,1,1621244746.9072714,,300,300,10.543070077896118,0,2021-05-15T07:12:19
"51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76","10,27,36,63,57,168,213,182,46,26,114,154,100,40,5,38,124,127,60,38,55,101,81,81,33,21",histogram_age,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
"0,1","1586,414",histogram_sex,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,125832,sum_age,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,414,sum_sex,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,227144.6746241849,sum_test_time,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,39540.2092041356,sum_motor_updrs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,55341.21457847108,sum_total_updrs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,22.122407420345137,sum_jitter_percent,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.5069833651059025,sum_jitter_abs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,84.07667551936242,sum_shimmer,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,851.4735276299245,sum_shimmer_db,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,1256.8353142171152,sum_dfa,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,449.5835631369014,sum_ppe,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_age,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_sex,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_test_time,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_motor_updrs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_total_updrs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_jitter_percent,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_jitter_abs,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_shimmer,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_shimmer_db,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_dfa,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,2000,count_ppe,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,62.916,avg_age,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
,0.207,avg_sex,1.5,2000,1,1621244746.9072714,smartnoise_patectgan,300,300,10.543070077896118,0,2021-05-15T07:12:19
