result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
"0,1","360,4640",histogram_insured,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,12609,sum_q1,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,67144,sum_ppincimp,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,4640,sum_insured,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,15428,sum_ppeducat,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_q1,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_ppincimp,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_insured,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_ppeducat,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,2.5218,avg_q1,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,13.4288,avg_ppincimp,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,0.928,avg_insured,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
,3.0856,avg_ppeducat,-1,5000,1,1621246045.0573075,,900,300,6.873098850250244,0,2021-05-11T22:40:11
"1,2,3,4,5","1125,1337,1135,972,431",histogram_q1,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","98,127,124,145,144,135,122,119,179,190,297,383,537,590,598,395,236,221,155,125,80",histogram_ppincimp,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
"0,1","3009,1991",histogram_insured,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
"1,2,3,4","1288,1479,1427,806",histogram_ppeducat,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,13247,sum_q1,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,61660,sum_ppincimp,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,1991,sum_insured,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,11751,sum_ppeducat,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_q1,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_ppincimp,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_insured,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,5000,count_ppeducat,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,2.6494,avg_q1,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,12.332,avg_ppincimp,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,0.3982,avg_insured,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
,2.3502,avg_ppeducat,2.25,5000,1,1621246045.0573075,smartnoise_patectgan,900,300,6.873098850250244,0,2021-05-11T22:40:11
