result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"57,58,63,72,74,75","144,145,156,262,137,156",histogram_age,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
0,1000,histogram_sex,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,67148,sum_age,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,0,sum_sex,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,89246.0995,sum_test_time,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,23874.535,sum_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,32058.315000000002,sum_total_updrs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,5.18631,sum_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,0.04024862,sum_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,34.40414,sum_shimmer,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,314.781,sum_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,628.97766,sum_dfa,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,209.584847,sum_ppe,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_age,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_sex,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_test_time,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_motor_updrs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_total_updrs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_jitter_percent,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_jitter_abs,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_shimmer,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_shimmer_db,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_dfa,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
,1000,count_ppe,-1,1000,1,1622929218.4850457,,500,300,141.4973485469818,0.001,0,1000,5,5,2021-06-05T15:55:11
