result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","774,2846,2438,765,177",histogram_q1,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","216,80,88,146,109,175,263,236,247,218,419,442,586,478,533,837,501,484,314,308,320",histogram_ppincimp,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
"0,1","535,6465",histogram_insured,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
"1,2,3,4","429,1687,1967,2917",histogram_ppeducat,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,17725,sum_q1,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,92636,sum_ppincimp,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,6465,sum_insured,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,21372,sum_ppeducat,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_q1,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_ppincimp,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_insured,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_ppeducat,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,2.532142857142857,avg_q1,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,13.233714285714285,avg_ppincimp,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,0.9235714285714286,avg_insured,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
,3.053142857142857,avg_ppeducat,-1,7000,1,1621246045.0573075,,300,500,22.80140447616577,0,2021-05-08T21:00:21
"1,2,3,4,5","1475,1790,1619,1474,642",histogram_q1,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","199,245,231,252,286,310,312,283,250,411,468,542,751,662,674,473,203,148,145,100,55",histogram_ppincimp,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
"0,1","3817,3183",histogram_insured,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
"1,2,3,4","1749,2006,2100,1145",histogram_ppeducat,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,19018,sum_q1,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,76874,sum_ppincimp,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,3183,sum_insured,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,16641,sum_ppeducat,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_q1,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_ppincimp,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_insured,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,7000,count_ppeducat,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,2.7168571428571426,avg_q1,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,10.982,avg_ppincimp,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,0.45471428571428574,avg_insured,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
,2.3772857142857142,avg_ppeducat,2.5,7000,1,1621246045.0573075,smartnoise_dpctgan,300,500,22.80140447616577,0,2021-05-08T21:00:21
