result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","538,2077,1764,529,115",histogram_q1,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2810,302,417,249,117,273,35,88,24,10,155,1,19,2,28,69,5,1,4,69,3,6,5,4,35,2,6,11,5,268",histogram_q2,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3121,245,321,192,66,242,31,46,15,4,180,1,16,1,10,118,4,6,3,2,106,4,4,2,2,54,3,2,9,5,208",histogram_q3,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,95,72,125,165,173,160,151,295,323,429,367,402,649,365,339,229,222,225",histogram_ppincimp,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0,1","361,4662",histogram_insured,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"1,2,3,4","278,1180,1402,2163",histogram_ppeducat,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,12675,sum_q1,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,19603,sum_q2,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,18290,sum_q3,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,67447,sum_ppincimp,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,4662,sum_insured,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,15496,sum_ppeducat,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_q1,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_q2,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_q3,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_ppincimp,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_insured,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_ppeducat,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,2.5233923949830777,avg_q1,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,3.902647820027872,avg_q2,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,3.6412502488552656,avg_q3,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,13.427632888711925,avg_ppincimp,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,0.92813059924348,avg_insured,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,3.085008958789568,avg_ppeducat,-1,5023,1,1622395971.7027888,,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"1.0,2.0,3.0,4.0,5.0","690,1778,1583,782,190",histogram_q1,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,30.0","1987,245,908,789,219,165,57,118,40,71,112,16,33,29,9,11,2,6,1,1,76,7,15,20,4,15,1,3,2,61",histogram_q2,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","3397,179,416,278,50,197,9,32,20,42,87,3,14,2,2,4,1,1,137,8,14,11,3,13,1,3,2,2,95",histogram_q3,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","729,1030,962,879,87,213,102,90,58,37,114,137,213,159,48,58,43,20,6,13,25",histogram_ppincimp,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"0.0,1.0","58,4965",histogram_insured,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
"1.0,2.0,3.0,4.0","1493,1063,1026,1441",histogram_ppeducat,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,13073.0,sum_q1,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,15708.0,sum_q2,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,12001.0,sum_q3,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,24761.0,sum_ppincimp,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,4965.0,sum_insured,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,12461.0,sum_ppeducat,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_q1,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
,5023,count_q2,31,5023,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,2425.7641587257385,0.005,2,1,32,2021-05-27T01:38:01
