result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","331,1276,1052,288,53",histogram_q1,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","1738,176,249,137,70,145,16,59,9,6,98,1,11,21,37,3,1,2,31,1,3,4,2,13,3,6,5,153",histogram_q2,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1906,155,194,114,39,137,22,28,8,2,95,1,9,1,5,67,2,4,2,2,51,1,2,2,2,24,2,2,6,4,111",histogram_q3,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","67,26,22,48,42,74,90,89,87,81,161,189,239,223,254,420,226,224,148,151,139",histogram_ppincimp,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1","184,2816",histogram_insured,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"1,2,3,4","132,715,807,1346",histogram_ppeducat,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,7456,sum_q1,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,10954,sum_q2,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,9966,sum_q3,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,41389,sum_ppincimp,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,2816,sum_insured,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,9367,sum_ppeducat,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q1,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q2,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q3,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_ppincimp,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_insured,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_ppeducat,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,2.485333333333333,avg_q1,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3.6513333333333335,avg_q2,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3.322,avg_q3,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,13.796333333333333,avg_ppincimp,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,0.9386666666666666,avg_insured,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
,3.122333333333333,avg_ppeducat,-1,3000,1,1621546055.609838,,165.35639357566833,0,600,2021-05-15T14:43:57
"1,2,3,4,5","816,642,528,617,397",histogram_q1,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","897,212,75,57,68,65,72,60,72,58,53,66,58,65,67,72,72,59,60,83,56,68,77,72,59,80,54,60,53,69,61",histogram_q2,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","234,220,245,214,149,128,136,70,66,81,71,70,100,75,91,76,63,73,60,76,70,52,58,59,73,70,68,46,62,81,63",histogram_q3,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","91,103,90,94,90,99,93,120,117,111,138,105,133,108,214,188,234,206,237,199,230",histogram_ppincimp,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
"0,1","1282,1718",histogram_insured,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
"1,2,3,4","490,489,936,1085",histogram_ppeducat,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,8137,sum_q1,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,30360,sum_q2,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,33605,sum_q3,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,38997,sum_ppincimp,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,1718,sum_insured,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,8616,sum_ppeducat,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q1,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q2,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_q3,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_ppincimp,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_insured,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,3000,count_ppeducat,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,2.7123333333333335,avg_q1,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,10.12,avg_q2,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,11.201666666666666,avg_q3,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,12.999,avg_ppincimp,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,0.5726666666666667,avg_insured,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
,2.872,avg_ppeducat,2.25,3000,1,1621546055.609838,smartnoise_mwem,165.35639357566833,0,600,2021-05-15T14:43:57
