result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","208,863,701,188,40",histogram_q1,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","1163,114,162,84,50,96,13,42,4,3,65,1,8,12,22,3,2,18,1,3,2,2,10,3,4,3,110",histogram_q2,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30","1281,86,133,72,30,92,13,22,7,1,63,7,1,3,40,2,3,2,1,36,1,2,1,14,1,2,6,3,75",histogram_q3,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","40,19,15,35,26,47,59,62,54,48,108,124,152,148,164,301,147,152,96,102,101",histogram_ppincimp,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1","120,1880",histogram_insured,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"1,2,3,4","84,473,560,883",histogram_ppeducat,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,4989,sum_q1,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,7511,sum_q2,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,6698,sum_q3,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,27770,sum_ppincimp,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,1880,sum_insured,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,6242,sum_ppeducat,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q1,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q2,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q3,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_ppincimp,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_insured,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_ppeducat,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,2.4945,avg_q1,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,3.7555,avg_q2,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,3.349,avg_q3,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,13.885,avg_ppincimp,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,0.94,avg_insured,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
,3.121,avg_ppeducat,-1,2000,1,1621546055.609838,,154.18739414215088,0,400,2021-05-15T12:13:07
"1,2,3,4,5","355,607,342,343,353",histogram_q1,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","235,237,52,52,45,40,57,65,63,68,38,52,42,52,68,66,56,64,53,50,43,41,54,58,48,50,38,55,51,50,57",histogram_q2,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","149,150,148,56,51,41,63,67,63,60,49,69,46,64,65,52,50,63,57,54,67,69,42,49,38,56,63,50,46,55,48",histogram_q3,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","75,76,86,80,77,81,73,72,69,80,86,72,93,79,227,218,126,78,88,86,78",histogram_ppincimp,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
"0,1","815,1185",histogram_insured,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
"1,2,3,4","416,462,551,571",histogram_ppeducat,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,5732,sum_q1,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,24458,sum_q2,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,25623,sum_q3,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,23778,sum_ppincimp,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,1185,sum_insured,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,5277,sum_ppeducat,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q1,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q2,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_q3,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_ppincimp,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_insured,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2000,count_ppeducat,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2.866,avg_q1,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,12.229,avg_q2,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,12.8115,avg_q3,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,11.889,avg_ppincimp,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,0.5925,avg_insured,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
,2.6385,avg_ppeducat,2.5,2000,1,1621546055.609838,smartnoise_mwem,154.18739414215088,0,400,2021-05-15T12:13:07
