result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2797,301,414,248,116,272,35,88,24,10,155,1,19,2,28,68,5,1,4,69,3,6,5,4,35,2,6,11,5,266",histogram_q2,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3110,245,316,191,66,241,30,45,15,4,179,1,15,1,10,118,4,6,3,2,106,4,4,2,2,54,3,2,8,5,208",histogram_q3,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1","360,4640",histogram_insured,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,12609,sum_q1,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,19509,sum_q2,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,18209,sum_q3,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,67144,sum_ppincimp,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,4640,sum_insured,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,15428,sum_ppeducat,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q1,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q2,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q3,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_ppincimp,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_insured,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_ppeducat,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,2.5218,avg_q1,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,3.9018,avg_q2,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,3.6418,avg_q3,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,13.4288,avg_ppincimp,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,0.928,avg_insured,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
,3.0856,avg_ppeducat,-1,5000,1,1622929679.853642,,191.64202737808228,1,400,2021-06-04T12:47:57
"1,2,3,4,5","936,1068,1043,1054,899",histogram_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","260,359,140,147,175,129,155,142,149,125,152,139,169,141,168,145,152,151,150,159,156,158,168,150,166,149,158,158,144,149,137",histogram_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","184,175,183,179,200,132,167,147,181,195,163,161,153,176,168,153,149,141,156,136,136,147,161,161,173,157,157,147,161,167,134",histogram_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","226,209,293,258,259,246,288,325,252,217,229,241,225,208,219,188,223,221,218,221,234",histogram_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
"0,1","2380,2620",histogram_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
"1,2,3,4","1176,1243,1249,1332",histogram_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,14912,sum_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,70953,sum_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,72668,sum_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,53166,sum_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,2620,sum_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,12737,sum_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,5000,count_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,2.9824,avg_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,14.1906,avg_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,14.5336,avg_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,10.6332,avg_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,0.524,avg_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
,2.5474,avg_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,191.64202737808228,1,400,2021-06-04T12:47:57
