result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","787,2870,2452,768,182",histogram_q1,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3847,436,581,389,176,380,50,126,36,17,225,1,31,3,39,102,6,1,4,2,102,6,8,5,4,57,3,6,15,6,395",histogram_q2,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4235,352,467,284,98,362,48,71,34,6,273,1,23,3,18,175,4,8,4,3,153,5,7,2,4,80,4,3,17,7,308",histogram_q3,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","219,81,89,149,111,177,265,237,248,221,420,444,591,483,538,841,502,487,317,313,326",histogram_ppincimp,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"0,1","541,6518",histogram_insured,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"1,2,3,4","436,1695,1984,2944",histogram_ppeducat,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,17865,sum_q1,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,28625,sum_q2,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,27278,sum_q3,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,93402,sum_ppincimp,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,6518,sum_insured,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,21554,sum_ppeducat,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_q1,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_q2,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_q3,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_ppincimp,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_insured,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,7059,count_ppeducat,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,2.530811729706757,avg_q1,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,4.055106955659442,avg_q2,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,3.864286726165179,avg_q3,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,13.231619209519762,avg_ppincimp,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,0.9233602493271001,avg_insured,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
,3.0534069981583793,avg_ppeducat,-1,7059,1,1622395971.7027888,,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"1.0,2.0,3.0,4.0,5.0","1345,2696,1958,788,272",histogram_q1,30,7059,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","3042,405,1364,1029,191,343,86,75,35,33,185,13,39,34,7,36,7,6,5,3,46,5,4,2,9,2,1,1,4,47",histogram_q2,30,7059,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,19.0,20.0,22.0,23.0,25.0,26.0,27.0,30.0","5041,250,484,438,73,256,41,48,16,58,194,4,5,11,3,10,2,1,1,39,3,1,5,1,1,73",histogram_q3,30,7059,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1079.4484860897064,0.005,7,1,32,2021-05-27T16:19:27
