result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","655,2467,2088,648,142",histogram_q1,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3322,369,489,309,136,329,41,110,29,13,188,1,26,3,35,83,5,1,4,1,85,4,6,5,4,47,2,6,12,6,329",histogram_q2,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3677,292,388,230,79,292,38,57,27,5,224,1,19,3,15,148,4,7,3,3,133,4,6,2,3,66,3,2,11,5,253",histogram_q3,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","176,65,66,116,93,149,206,202,206,181,356,384,505,419,479,734,425,414,274,266,284",histogram_ppincimp,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1","453,5547",histogram_insured,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"1,2,3,4","351,1435,1695,2519",histogram_ppeducat,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,15155,sum_q1,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,23889,sum_q2,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,22483,sum_q3,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,80100,sum_ppincimp,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,5547,sum_insured,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,18382,sum_ppeducat,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q1,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q2,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q3,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_ppincimp,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_insured,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_ppeducat,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,2.5258333333333334,avg_q1,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,3.9815,avg_q2,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,3.7471666666666668,avg_q3,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,13.35,avg_ppincimp,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,0.9245,avg_insured,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
,3.0636666666666668,avg_ppeducat,-1,6000,1,1624480021.0043423,,700.4990382194519,0,400,2021-05-18T08:37:02
"1,2,3,4,5","1185,1207,1232,1290,1086",histogram_q1,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","537,498,164,169,159,202,162,167,167,163,188,176,184,176,161,163,165,148,196,167,162,167,167,175,167,181,170,193,172,162,172",histogram_q2,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","185,223,243,241,211,202,246,216,220,235,215,228,243,224,197,165,173,157,186,157,150,166,187,172,174,150,142,185,167,181,159",histogram_q3,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","261,237,246,222,284,286,298,299,279,268,278,286,275,311,324,320,323,298,308,302,295",histogram_ppincimp,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
"0,1","2677,3323",histogram_insured,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
"1,2,3,4","1469,1481,1544,1506",histogram_ppeducat,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,17885,sum_q1,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,80075,sum_q2,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,83500,sum_q3,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,68507,sum_ppincimp,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,3323,sum_insured,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,15087,sum_ppeducat,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q1,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q2,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_q3,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_ppincimp,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_insured,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,6000,count_ppeducat,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,2.9808333333333334,avg_q1,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,13.345833333333333,avg_q2,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,13.916666666666666,avg_q3,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,11.417833333333334,avg_ppincimp,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,0.5538333333333333,avg_insured,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
,2.5145,avg_ppeducat,1.0,6000,1,1624480021.0043423,smartnoise_mwem,700.4990382194519,0,400,2021-05-18T08:37:02
