result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","545,2099,1783,539,116",histogram_q1,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2845,306,420,250,118,278,36,88,24,10,156,1,19,2,29,71,5,1,4,69,3,6,5,4,37,2,6,11,5,271",histogram_q2,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3156,247,324,195,69,244,31,46,17,4,184,1,16,2,11,119,4,6,3,2,106,4,4,2,3,54,3,2,9,5,209",histogram_q3,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","138,50,54,97,75,127,165,175,163,152,299,325,433,373,405,658,372,341,230,224,226",histogram_ppincimp,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
"0,1","366,4716",histogram_insured,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
"1,2,3,4","282,1198,1421,2181",histogram_ppeducat,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,12828,sum_q1,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,19845,sum_q2,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,18481,sum_q3,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,68168,sum_ppincimp,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,4716,sum_insured,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,15665,sum_ppeducat,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_q1,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_q2,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_q3,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_ppincimp,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_insured,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,5082,count_ppeducat,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,2.524203069657615,avg_q1,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,3.9049586776859506,avg_q2,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
,3.636560409287682,avg_q3,-1,5082,1,1622395971.7027888,,4,0,0.1,0.1,100,540.9944744110107,0.005,1,1,32,2021-05-27T00:54:32
