result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","976,3415,2981,942,219",histogram_q1,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4509,552,728,487,221,467,61,158,48,19,281,1,38,3,54,142,6,1,5,2,123,9,9,7,6,69,4,9,23,9,482",histogram_q2,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4928,433,592,351,128,468,62,97,42,9,342,1,33,6,26,223,6,8,5,3,206,5,7,5,6,99,8,6,24,8,396",histogram_q3,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","288,107,111,184,134,227,307,297,310,279,525,545,748,583,644,1013,585,574,356,347,369",histogram_ppincimp,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0,1","670,7863",histogram_insured,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"1,2,3,4","539,1962,2443,3589",histogram_ppeducat,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,21612,sum_q1,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,35747,sum_q2,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,35250,sum_q3,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,111507,sum_ppincimp,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,7863,sum_insured,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,26148,sum_ppeducat,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_q1,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_q2,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_q3,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_ppincimp,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_insured,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,8533,count_ppeducat,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,2.5327551857494432,avg_q1,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,4.189265205672097,avg_q2,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,4.131020742997773,avg_q3,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,13.067737020977383,avg_ppincimp,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,0.9214813078635884,avg_insured,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,3.064338450720731,avg_ppeducat,-1,8533,1,1622395971.7027888,,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"1.0,2.0,3.0,4.0,5.0","1257,3108,2858,1125,185",histogram_q1,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,30","4248,311,1258,986,325,537,79,134,53,28,248,23,15,20,15,42,5,9,5,2,86,6,3,1,1,5,1,87",histogram_q2,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,28.0,29.0,30.0","5583,284,555,454,119,482,58,70,49,29,321,18,8,19,8,65,9,6,10,3,135,14,2,3,2,30,1,2,1,193",histogram_q3,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","128,258,221,241,117,177,174,218,183,521,811,490,796,641,664,1155,550,579,420,81,108",histogram_ppincimp,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"0.0,1.0","238,8295",histogram_insured,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
"1.0,2.0,3.0,4.0","517,1947,2711,3358",histogram_ppeducat,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,21472.0,sum_q1,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,20952,sum_q2,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
,22260.0,sum_q3,6379409,8533,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,885.362904548645,0.005,6,1,32,2021-05-28T05:21:13
