result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","441,1674,1409,397,79",histogram_q1,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","2269,244,334,193,93,206,26,70,16,9,129,1,16,25,49,3,1,4,45,3,3,5,3,23,3,8,5,214",histogram_q2,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","2510,201,254,159,48,186,27,39,12,3,136,1,12,1,7,97,4,5,3,2,77,3,3,2,2,40,3,2,6,4,151",histogram_q3,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","97,36,34,66,54,91,121,129,124,113,223,254,336,299,325,544,298,285,191,196,184",histogram_ppincimp,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1","259,3741",histogram_insured,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"1,2,3,4","182,936,1086,1796",histogram_ppeducat,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,9999,sum_q1,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,15124,sum_q2,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,13897,sum_q3,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,54719,sum_ppincimp,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,3741,sum_insured,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,12496,sum_ppeducat,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q1,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q2,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q3,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_ppincimp,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_insured,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_ppeducat,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,2.49975,avg_q1,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,3.781,avg_q2,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,3.47425,avg_q3,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,13.67975,avg_ppincimp,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,0.93525,avg_insured,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
,3.124,avg_ppeducat,-1,4000,1,1622929679.853642,,180.10242533683777,0,400,2021-06-04T15:01:53
"1,2,3,4,5","1155,1066,579,620,580",histogram_q1,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1059,137,111,93,97,88,102,96,88,101,71,94,111,108,96,94,104,101,82,91,104,87,96,87,92,100,100,112,99,98,101",histogram_q2,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","206,189,178,220,198,188,205,178,211,101,128,104,97,99,107,96,101,111,99,108,107,96,99,104,94,95,82,100,105,109,85",histogram_q3,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","156,161,142,147,148,162,141,168,146,147,173,134,149,164,139,271,286,275,319,293,279",histogram_ppincimp,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
"0,1","1514,2486",histogram_insured,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
"1,2,3,4","775,754,1224,1247",histogram_ppeducat,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,10404,sum_q1,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,45179,sum_q2,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,50000,sum_q3,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,50076,sum_ppincimp,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,2486,sum_insured,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,10943,sum_ppeducat,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q1,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q2,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_q3,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_ppincimp,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
,4000,count_insured,0.5,4000,1,1622929679.853642,smartnoise_mwem,180.10242533683777,0,400,2021-06-04T15:01:53
