result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","95,433,340,113,19",histogram_q1,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","598,53,73,39,27,42,9,21,3,1,32,1,3,7,8,2,1,11,1,2,1,2,3,2,3,1,54",histogram_q2,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1,2,3,4,5,6,7,8,10,12,14,15,17,18,20,21,23,25,26,28,29,30","638,48,63,36,17,43,8,9,2,32,7,2,23,3,2,19,1,1,7,1,4,2,32",histogram_q3,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","20,10,11,18,12,25,28,28,34,22,54,68,83,73,82,149,70,65,51,48,49",histogram_ppincimp,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1","66,934",histogram_insured,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"1,2,3,4","44,235,287,434",histogram_ppeducat,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,2528,sum_q1,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3721,sum_q2,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3311,sum_q3,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,13744,sum_ppincimp,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,934,sum_insured,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3111,sum_ppeducat,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q1,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q2,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q3,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_ppincimp,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_insured,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_ppeducat,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,2.528,avg_q1,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3.721,avg_q2,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3.311,avg_q3,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,13.744,avg_ppincimp,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,0.934,avg_insured,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
,3.111,avg_ppeducat,-1,1000,1,1624480021.0043423,,143.37466835975647,0,600,2021-05-15T10:01:01
"1,2,3,4,5","189,228,191,202,190",histogram_q1,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","49,68,35,35,28,29,31,35,28,38,25,35,40,27,32,31,30,31,21,21,36,28,25,25,35,36,34,34,20,24,34",histogram_q2,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","38,49,33,29,23,32,30,30,28,30,27,28,32,37,33,38,32,27,26,37,35,37,37,31,30,23,40,29,28,44,27",histogram_q3,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","44,47,41,49,45,51,52,57,35,52,49,52,63,51,38,37,49,40,51,53",histogram_ppincimp,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
"0,1",500,histogram_insured,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
"1,2,3,4","247,253,248,252",histogram_ppeducat,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,2976,sum_q1,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,13911,sum_q2,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,14947,sum_q3,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,11083,sum_ppincimp,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,500,sum_insured,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,2505,sum_ppeducat,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q1,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q2,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_q3,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_ppincimp,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_insured,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,1000,count_ppeducat,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,2.976,avg_q1,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,13.911,avg_q2,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,14.947,avg_q3,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,11.083,avg_ppincimp,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,0.5,avg_insured,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
,2.505,avg_ppeducat,1.25,1000,1,1624480021.0043423,smartnoise_mwem,143.37466835975647,0,600,2021-05-15T10:01:01
