result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","95,433,340,113,19",histogram_q1,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","598,53,73,39,27,42,9,21,3,1,32,1,3,7,8,2,1,11,1,2,1,2,3,2,3,1,54",histogram_q2,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1,2,3,4,5,6,7,8,10,12,14,15,17,18,20,21,23,25,26,28,29,30","638,48,63,36,17,43,8,9,2,32,7,2,23,3,2,19,1,1,7,1,4,2,32",histogram_q3,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","20,10,11,18,12,25,28,28,34,22,54,68,83,73,82,149,70,65,51,48,49",histogram_ppincimp,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1","66,934",histogram_insured,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"1,2,3,4","44,235,287,434",histogram_ppeducat,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,2528,sum_q1,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3721,sum_q2,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3311,sum_q3,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,13744,sum_ppincimp,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,934,sum_insured,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3111,sum_ppeducat,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q1,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q2,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q3,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_ppincimp,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_insured,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_ppeducat,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,2.528,avg_q1,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3.721,avg_q2,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3.311,avg_q3,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,13.744,avg_ppincimp,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,0.934,avg_insured,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
,3.111,avg_ppeducat,-1,1000,1,1621546055.609838,,143.1747441291809,0,400,2021-05-15T09:58:38
"1,2,3,4,5","125,305,312,129,129",histogram_q1,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","197,196,23,18,19,24,23,21,24,20,20,18,35,19,16,26,26,16,19,22,20,19,18,22,22,14,22,17,19,20,25",histogram_q2,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","52,49,52,47,41,51,32,42,25,37,32,37,45,43,34,39,40,39,20,19,14,17,18,23,19,18,14,23,23,29,26",histogram_q3,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","31,32,54,54,58,38,50,42,57,55,33,44,52,53,46,48,47,61,44,52,49",histogram_ppincimp,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
"0,1","497,503",histogram_insured,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
"1,2,3,4","150,151,340,359",histogram_ppeducat,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,2832,sum_q1,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,9748,sum_q2,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,12361,sum_q3,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,11309,sum_ppincimp,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,503,sum_insured,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,2908,sum_ppeducat,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q1,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q2,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_q3,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_ppincimp,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_insured,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,1000,count_ppeducat,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,2.832,avg_q1,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,9.748,avg_q2,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,12.361,avg_q3,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,11.309,avg_ppincimp,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,0.503,avg_insured,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
,2.908,avg_ppeducat,1.25,1000,1,1621546055.609838,smartnoise_mwem,143.1747441291809,0,400,2021-05-15T09:58:38
