result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","786,2870,2450,768,182",histogram_q1,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3847,434,581,389,176,380,50,126,36,17,225,1,31,3,39,102,6,1,4,2,102,6,8,5,4,57,3,6,15,6,394",histogram_q2,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4234,352,466,284,98,362,48,71,34,6,273,1,23,3,18,175,4,8,4,3,153,5,7,2,4,79,4,3,17,7,308",histogram_q3,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","219,81,89,148,111,177,265,237,248,221,420,444,591,482,538,840,502,487,317,313,326",histogram_ppincimp,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0,1","541,6515",histogram_insured,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"1,2,3,4","435,1695,1983,2943",histogram_ppeducat,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,17858,sum_q1,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,28593,sum_q2,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,27251,sum_q3,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,93368,sum_ppincimp,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,6515,sum_insured,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,21546,sum_ppeducat,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q1,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q2,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q3,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_ppincimp,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_insured,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_ppeducat,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,2.5308956916099774,avg_q1,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,4.052295918367347,avg_q2,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,3.8621031746031744,avg_q3,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,13.232426303854876,avg_ppincimp,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,0.923327664399093,avg_insured,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,3.0535714285714284,avg_ppeducat,-1,7056,1,1622395971.7027888,,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"1.0,2.0,3.0,4.0,5.0","636,3004,2143,754,519",histogram_q1,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,30.0","2427,231,1647,1205,216,339,65,85,38,104,290,23,106,73,14,49,7,8,4,7,55,1,6,7,1,6,1,2,39",histogram_q2,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,18.0,20.0,21.0,22.0,23.0,25.0,30.0","4537,192,694,558,76,298,25,46,46,57,268,10,26,26,6,39,2,4,65,1,2,3,6,69",histogram_q3,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","717,1142,1069,1143,206,128,150,79,78,178,263,449,435,209,277,166,138,111,65,19,34",histogram_ppincimp,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"0.0,1.0","105,6951",histogram_insured,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
"1.0,2.0,3.0,4.0","1817,1611,1340,2288",histogram_ppeducat,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,18684.0,sum_q1,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,21520.0,sum_q2,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,14268.0,sum_q3,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,47088.0,sum_ppincimp,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,6951.0,sum_insured,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,18211.0,sum_ppeducat,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q1,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q2,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_q3,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_ppincimp,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_insured,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,7056,count_ppeducat,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,2.6479591836734695,avg_q1,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,3.049886621315193,avg_q2,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,2.022108843537415,avg_q3,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,6.673469387755102,avg_ppincimp,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,0.9851190476190477,avg_insured,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
,2.580924036281179,avg_ppeducat,30,7056,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,976.7872908115387,0.005,9,1,32,2021-05-27T17:24:26
