result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","209,867,711,190,40",histogram_q1,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","1171,116,163,87,50,96,13,43,4,3,66,1,8,12,22,3,2,18,1,3,2,2,10,3,4,3,111",histogram_q2,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30","1288,89,134,73,30,92,13,23,7,1,64,7,1,3,41,2,3,2,1,36,1,2,1,14,1,2,6,3,77",histogram_q3,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","40,19,15,36,27,48,60,62,56,49,110,124,153,148,165,302,149,154,96,103,101",histogram_ppincimp,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
"0,1","120,1897",histogram_insured,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
"1,2,3,4","84,477,566,890",histogram_ppeducat,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
,5036,sum_q1,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
,7571,sum_q2,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
,6798,sum_q3,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
,27976,sum_ppincimp,-1,2017,1,1622395971.7027888,,4,0,0.1,0.1,100,323.7384958267212,0.005,4,1,32,2021-05-26T17:44:50
