result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","340,1311,1075,295,56",histogram_q1,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","1785,180,256,141,70,147,18,61,9,6,100,1,11,21,38,3,1,2,31,1,3,4,2,14,3,6,5,158",histogram_q2,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1956,156,198,118,40,141,23,29,8,2,99,1,9,1,5,69,2,4,2,2,53,1,2,2,2,24,2,2,6,4,114",histogram_q3,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","69,26,25,49,42,74,91,93,91,83,166,195,252,229,256,426,234,226,150,156,144",histogram_ppincimp,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
"0,1","187,2890",histogram_insured,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
"1,2,3,4","135,735,833,1374",histogram_ppeducat,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,7647,sum_q1,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,11230,sum_q2,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,10224,sum_q3,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,42420,sum_ppincimp,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,2890,sum_insured,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,9600,sum_ppeducat,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_q1,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_q2,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_q3,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_ppincimp,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_insured,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,3077,count_ppeducat,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
,2.485212869678258,avg_q1,-1,3077,1,1622395971.7027888,,4,0,0.1,0.1,100,341.79303193092346,0.005,7,1,32,2021-05-26T19:57:08
