result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","786,2870,2451,768,182",histogram_q1,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3847,435,581,389,176,380,50,126,36,17,225,1,31,3,39,102,6,1,4,2,102,6,8,5,4,57,3,6,15,6,394",histogram_q2,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4234,352,467,284,98,362,48,71,34,6,273,1,23,3,18,175,4,8,4,3,153,5,7,2,4,79,4,3,17,7,308",histogram_q3,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","219,81,89,148,111,177,265,237,248,221,420,444,591,483,538,840,502,487,317,313,326",histogram_ppincimp,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0,1","541,6516",histogram_insured,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"1,2,3,4","435,1695,1984,2943",histogram_ppeducat,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,17861,sum_q1,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,28594,sum_q2,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,27253,sum_q3,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,93382,sum_ppincimp,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,6516,sum_insured,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,21549,sum_ppeducat,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q1,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q2,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q3,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_ppincimp,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_insured,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_ppeducat,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,2.5309621652260166,avg_q1,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,4.051863398044495,avg_q2,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,3.861839308488026,avg_q3,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,13.232535071560154,avg_ppincimp,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,0.9233385291200227,avg_insured,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,3.053563837324642,avg_ppeducat,-1,7057,1,1622395971.7027888,,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"1.0,2.0,3.0,4.0,5.0","691,3103,1841,970,452",histogram_q1,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,28.0,30.0","2306,246,1561,844,218,291,72,129,29,45,519,53,151,96,17,136,33,52,23,17,78,5,7,7,2,17,4,4,95",histogram_q2,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,25.0,26.0,27.0,29.0,30.0","4183,376,729,619,59,252,24,70,17,12,323,13,19,28,5,53,4,9,4,3,125,6,4,5,10,1,3,1,100",histogram_q3,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","409,1290,797,854,131,128,151,72,103,205,425,604,418,404,213,251,272,120,174,17,19",histogram_ppincimp,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"0.0,1.0","214,6843",histogram_insured,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
"1.0,2.0,3.0,4.0","1578,1669,1353,2457",histogram_ppeducat,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,18560.0,sum_q1,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,28982.0,sum_q2,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,17456.0,sum_q3,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,55882.0,sum_ppincimp,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,6843.0,sum_insured,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,18803.0,sum_ppeducat,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q1,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q2,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_q3,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
,7057,count_ppincimp,30,7057,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1642.3768222332,0.005,3,1,32,2021-05-27T14:06:16
