result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","1064,3742,3291,1027,234",histogram_q1,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4907,604,802,535,246,520,72,169,55,21,316,1,47,5,61,163,6,3,8,2,137,10,9,8,6,79,5,9,25,11,516",histogram_q2,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","5297,469,680,386,146,534,67,115,44,10,384,1,37,6,29,259,6,8,5,4,237,5,8,6,7,116,9,7,26,10,440",histogram_q3,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","326,111,123,205,151,258,337,328,351,320,567,617,839,651,703,1100,626,605,384,371,385",histogram_ppincimp,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1","739,8619",histogram_insured,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"1,2,3,4","591,2090,2729,3948",histogram_ppeducat,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,23699,sum_q1,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,39392,sum_q2,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,39820,sum_q3,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,121522,sum_ppincimp,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,8619,sum_insured,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,28750,sum_ppeducat,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q1,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q2,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q3,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_ppincimp,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_insured,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_ppeducat,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,2.5324855738405643,avg_q1,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,4.209446462919427,avg_q2,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,4.255182731352853,avg_q3,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,12.985894421885018,avg_ppincimp,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,0.9210301346441547,avg_insured,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
,3.0722376576191492,avg_ppeducat,-1,9358,1,1624480021.0043423,,300,100,46.27691459655762,0,2021-05-13T22:58:22
"1,2,3,4,5","2835,4555,1366,498,104",histogram_q1,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","1507,313,1844,1616,293,407,500,221,40,165,1104,74,3,38,227,335,195,23,1,9,17,32,37,39,37,29,17,13,62,160",histogram_q2,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","2009,565,1292,179,503,773,118,154,53,68,139,22,109,114,31,2,29,159,267,112,12,13,21,19,23,32,233,967,1340",histogram_q3,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","247,147,42,177,380,422,302,275,139,273,244,314,1095,1380,1158,782,672,711,163,364,71",histogram_ppincimp,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
"0,1","1494,7864",histogram_insured,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
"1,2,3,4","299,370,5924,2765",histogram_ppeducat,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,18555,sum_q1,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,54652,sum_q2,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,106833,sum_q3,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,120081,sum_ppincimp,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,7864,sum_insured,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,29871,sum_ppeducat,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q1,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q2,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_q3,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_ppincimp,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_insured,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,9358,count_ppeducat,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,1.9827954691173328,avg_q1,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
,5.840136781363539,avg_q2,1.25,9358,1,1624480021.0043423,smartnoise_dpctgan,300,100,46.27691459655762,0,2021-05-13T22:58:22
