result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2797,301,414,248,116,272,35,88,24,10,155,1,19,2,28,68,5,1,4,69,3,6,5,4,35,2,6,11,5,266",histogram_q2,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3110,245,316,191,66,241,30,45,15,4,179,1,15,1,10,118,4,6,3,2,106,4,4,2,2,54,3,2,8,5,208",histogram_q3,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1","360,4640",histogram_insured,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,12609,sum_q1,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,19509,sum_q2,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,18209,sum_q3,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,67144,sum_ppincimp,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,4640,sum_insured,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,15428,sum_ppeducat,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q1,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q2,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q3,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_ppincimp,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_insured,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_ppeducat,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,2.5218,avg_q1,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,3.9018,avg_q2,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,3.6418,avg_q3,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,13.4288,avg_ppincimp,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,0.928,avg_insured,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
,3.0856,avg_ppeducat,-1,5000,1,1621546055.609838,,730.5973844528198,0,400,2021-05-18T03:55:06
"1,2,3,4,5","978,1095,1078,942,907",histogram_q1,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","482,446,150,125,144,136,146,144,154,131,160,139,106,129,145,141,164,139,129,125,167,146,147,132,136,148,146,148,140,127,128",histogram_q2,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","152,192,176,215,198,180,184,147,147,176,166,158,175,175,174,168,162,173,159,151,180,133,139,131,110,144,150,141,148,139,157",histogram_q3,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","209,221,187,238,220,247,250,291,280,281,196,261,251,240,204,239,237,236,243,241,228",histogram_ppincimp,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
"0,1","2151,2849",histogram_insured,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
"1,2,3,4","1244,1263,1281,1212",histogram_ppeducat,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,14705,sum_q1,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,65454,sum_q2,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,71063,sum_q3,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,55451,sum_ppincimp,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,2849,sum_insured,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,12461,sum_ppeducat,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q1,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q2,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_q3,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_ppincimp,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_insured,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,5000,count_ppeducat,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,2.941,avg_q1,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,13.0908,avg_q2,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,14.2126,avg_q3,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,11.0902,avg_ppincimp,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,0.5698,avg_insured,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
,2.4922,avg_ppeducat,2.25,5000,1,1621546055.609838,smartnoise_mwem,730.5973844528198,0,400,2021-05-18T03:55:06
