result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"55,57,58,62,63,65,68,72,73,74,75","138,144,429,107,156,9,152,310,262,137,156",histogram_age,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
"0,1","1602,398",histogram_sex,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,131347,sum_age,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,398,sum_sex,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,182613.8401,sum_test_time,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,40887.2111,sum_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,55251.807,sum_total_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,10.98632,sum_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.0831567,sum_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,60.66901,sum_shimmer,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,561.09,sum_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,1266.5104800000001,sum_dfa,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,418.342843,sum_ppe,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_age,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_sex,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_test_time,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_total_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_shimmer,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_dfa,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,2000,count_ppe,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,65.6735,avg_age,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.199,avg_sex,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,91.30692005,avg_test_time,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,20.44360555,avg_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,27.6259035,avg_total_updrs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.0054931599999999995,avg_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,4.157835e-05,avg_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.030334505,avg_shimmer,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.280545,avg_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.6332552400000001,avg_dfa,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,0.2091714215,avg_ppe,-1,2000,1,1622929218.4850457,,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
"51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76","17,48,64,58,72,187,237,109,30,59,131,126,80,18,5,105,166,106,36,55,75,72,74,45,21,4",histogram_age,0.5,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
"0,1","1340,660",histogram_sex,0.5,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,124494,sum_age,0.5,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
,660,sum_sex,0.5,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,41.698986291885376,0.001,0,1000,5,5,2021-06-05T09:19:00
