result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"57,58,63,72,74,75","144,145,156,262,137,156",histogram_age,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
0,1000,histogram_sex,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,67148,sum_age,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0,sum_sex,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,89246.0995,sum_test_time,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,23874.535,sum_motor_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,32058.315000000002,sum_total_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,5.18631,sum_jitter_percent,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.04024862,sum_jitter_abs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,34.40414,sum_shimmer,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,314.781,sum_shimmer_db,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,628.97766,sum_dfa,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,209.584847,sum_ppe,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_age,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_sex,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_test_time,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_motor_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_total_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_jitter_percent,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_jitter_abs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_shimmer,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_shimmer_db,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_dfa,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,1000,count_ppe,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,67.148,avg_age,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.0,avg_sex,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,89.2460995,avg_test_time,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,23.874535,avg_motor_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,32.058315,avg_total_updrs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.0051863099999999995,avg_jitter_percent,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,4.024862e-05,avg_jitter_abs,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.03440414,avg_shimmer,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.31478100000000003,avg_shimmer_db,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.62897766,avg_dfa,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0.209584847,avg_ppe,-1,1000,1,1621249925.019551,,300,300,6.6586737632751465,0,2021-05-17T10:19:15
"56,57,58,59,60,62,63,64,65,71,72,73,74,75,76,77","4,10,28,67,25,8,54,93,21,25,155,172,35,113,167,23",histogram_age,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
0,1000,histogram_sex,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,70105,sum_age,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,0,sum_sex,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,139756.72071537317,sum_test_time,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,20648.658042204643,sum_motor_updrs,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,33448.41889783311,sum_total_updrs,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
,17.178216657370477,sum_jitter_percent,1.25,1000,1,1621249925.019551,smartnoise_dpctgan,300,300,6.6586737632751465,0,2021-05-17T10:19:15
