result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","774,2846,2438,765,177",histogram_q1,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","216,80,88,146,109,175,263,236,247,218,419,442,586,478,533,837,501,484,314,308,320",histogram_ppincimp,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
"0,1","535,6465",histogram_insured,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
"1,2,3,4","429,1687,1967,2917",histogram_ppeducat,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,17725,sum_q1,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,92636,sum_ppincimp,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,6465,sum_insured,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,21372,sum_ppeducat,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_q1,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_ppincimp,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_insured,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_ppeducat,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,2.532142857142857,avg_q1,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,13.233714285714285,avg_ppincimp,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,0.9235714285714286,avg_insured,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
,3.053142857142857,avg_ppeducat,-1,7000,1,1621246045.0573075,,500,100,9.73641562461853,0,2021-05-08T20:55:49
"1,2,3,4,5","1573,1987,1569,1285,586",histogram_q1,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","177,200,220,252,271,283,269,267,249,404,412,609,691,533,461,382,264,281,358,273,144",histogram_ppincimp,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
"0,1","3723,3277",histogram_insured,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
"1,2,3,4","1880,2128,1948,1044",histogram_ppeducat,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,18324,sum_q1,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,81742,sum_ppincimp,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,3277,sum_insured,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,16156,sum_ppeducat,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_q1,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_ppincimp,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_insured,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,7000,count_ppeducat,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,2.617714285714286,avg_q1,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,11.677428571428571,avg_ppincimp,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,0.46814285714285714,avg_insured,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
,2.308,avg_ppeducat,1.75,7000,1,1621246045.0573075,smartnoise_dpctgan,500,100,9.73641562461853,0,2021-05-08T20:55:49
