result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","897,3243,2802,885,211",histogram_q1,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4295,516,675,459,197,438,58,146,45,18,255,1,38,3,51,128,6,1,4,2,113,8,9,7,4,62,3,8,22,7,459",histogram_q2,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4695,405,545,338,111,431,55,86,40,8,317,1,30,6,24,206,6,8,4,3,186,5,7,5,6,94,5,5,22,8,376",histogram_q3,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","268,102,101,172,128,209,300,277,291,260,486,503,696,552,606,954,554,539,346,336,358",histogram_ppincimp,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"0,1","634,7404",histogram_insured,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"1,2,3,4","513,1877,2284,3364",histogram_ppeducat,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,20384,sum_q1,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,33342,sum_q2,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,32819,sum_q3,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,105336,sum_ppincimp,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,7404,sum_insured,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,24575,sum_ppeducat,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_q1,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_q2,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_q3,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_ppincimp,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_insured,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,8038,count_ppeducat,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,2.5359542174670318,avg_q1,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,4.148046777805424,avg_q2,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,4.0829808410052255,avg_q3,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,13.104752425976612,avg_ppincimp,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,0.9211246578750933,avg_insured,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
,3.0573525752674793,avg_ppeducat,-1,8038,1,1622395971.7027888,,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
"1.0,2.0,3.0,4.0,5.0","879,3903,2049,854,353",histogram_q1,29,8038,1,1622395971.7027888,gretel,4,0,0.1,0.3,100,1384.4024386405945,0.005,7,1,32,2021-05-27T22:30:10
