result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","215,884,719,192,40",histogram_q1,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","1191,118,167,88,51,98,13,45,4,3,66,1,8,12,22,3,2,18,1,3,2,2,10,3,4,3,112",histogram_q2,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30","1309,92,138,73,30,94,14,23,7,1,66,7,1,3,41,2,3,2,1,36,1,2,1,14,1,2,6,3,77",histogram_q3,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","43,20,15,36,27,49,60,63,59,50,110,125,158,151,169,302,150,156,98,106,103",histogram_ppincimp,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
"0,1","121,1929",histogram_insured,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
"1,2,3,4","86,486,573,905",histogram_ppeducat,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
,5108,sum_q1,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
,7642,sum_q2,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
,6845,sum_q3,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
,28404,sum_ppincimp,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
,1929,sum_insured,-1,2050,1,1622395971.7027888,,4,0,0.1,0.1,100,369.63269448280334,0.005,5,1,32,2021-05-26T17:54:11
