result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
"0,1","360,4640",histogram_insured,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,12609,sum_q1,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,67144,sum_ppincimp,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,4640,sum_insured,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,15428,sum_ppeducat,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_q1,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_ppincimp,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_insured,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_ppeducat,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,2.5218,avg_q1,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,13.4288,avg_ppincimp,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,0.928,avg_insured,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
,3.0856,avg_ppeducat,-1,5000,1,1621246045.0573075,,100,300,19.47332739830017,0,2021-05-11T22:37:23
"1,2,3,4,5","1211,1350,1084,1011,344",histogram_q1,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","150,151,180,147,163,136,144,180,158,210,225,195,324,376,557,518,303,325,263,179,116",histogram_ppincimp,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
"0,1","2972,2028",histogram_insured,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
"1,2,3,4","1211,1584,1680,525",histogram_ppeducat,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,12927,sum_q1,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,62129,sum_ppincimp,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,2028,sum_insured,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,11519,sum_ppeducat,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_q1,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_ppincimp,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_insured,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,5000,count_ppeducat,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,2.5854,avg_q1,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,12.4258,avg_ppincimp,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,0.4056,avg_insured,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
,2.3038,avg_ppeducat,1.5,5000,1,1621246045.0573075,smartnoise_patectgan,100,300,19.47332739830017,0,2021-05-11T22:37:23
