result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","95,433,340,113,19",histogram_q1,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","598,53,73,39,27,42,9,21,3,1,32,1,3,7,8,2,1,11,1,2,1,2,3,2,3,1,54",histogram_q2,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1,2,3,4,5,6,7,8,10,12,14,15,17,18,20,21,23,25,26,28,29,30","638,48,63,36,17,43,8,9,2,32,7,2,23,3,2,19,1,1,7,1,4,2,32",histogram_q3,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","20,10,11,18,12,25,28,28,34,22,54,68,83,73,82,149,70,65,51,48,49",histogram_ppincimp,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1","66,934",histogram_insured,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"1,2,3,4","44,235,287,434",histogram_ppeducat,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,2528,sum_q1,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3721,sum_q2,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3311,sum_q3,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,13744,sum_ppincimp,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,934,sum_insured,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3111,sum_ppeducat,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_q1,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_q2,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_q3,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_ppincimp,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_insured,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,1000,count_ppeducat,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,2.528,avg_q1,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3.721,avg_q2,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3.311,avg_q3,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,13.744,avg_ppincimp,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,0.934,avg_insured,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
,3.111,avg_ppeducat,-1,1000,1,1621546055.609838,,142.5028314590454,0,400,2021-05-15T09:51:29
"1,2,3,4,5","205,200,213,224,158",histogram_q1,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","189,115,28,30,30,18,19,17,21,20,35,24,28,26,15,33,30,27,12,24,29,18,26,25,21,28,18,26,21,19,28",histogram_q2,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","39,27,38,45,50,49,36,29,28,29,42,31,46,46,38,33,26,39,34,34,35,26,25,21,24,22,27,19,25,18,19",histogram_q3,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","38,29,40,40,31,38,34,42,39,32,45,37,35,97,97,86,97,36,38,36,33",histogram_ppincimp,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
"0,1","395,605",histogram_insured,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
"1,2,3,4","241,234,262,263",histogram_ppeducat,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
,2930,sum_q1,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
,11114,sum_q2,1.0,1000,1,1621546055.609838,smartnoise_mwem,142.5028314590454,0,400,2021-05-15T09:51:29
