result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","537,2069,1756,524,114",histogram_q1,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30","2797,301,414,248,116,272,35,88,24,10,155,1,19,2,28,68,5,1,4,69,3,6,5,4,35,2,6,11,5,266",histogram_q2,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3110,245,316,191,66,241,30,45,15,4,179,1,15,1,10,118,4,6,3,2,106,4,4,2,2,54,3,2,8,5,208",histogram_q3,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","133,50,54,94,72,125,164,171,160,149,294,320,429,362,400,649,364,335,229,221,225",histogram_ppincimp,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1","360,4640",histogram_insured,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"1,2,3,4","276,1175,1394,2155",histogram_ppeducat,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,12609,sum_q1,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,19509,sum_q2,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,18209,sum_q3,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,67144,sum_ppincimp,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,4640,sum_insured,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,15428,sum_ppeducat,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q1,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q2,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q3,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_ppincimp,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_insured,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_ppeducat,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,2.5218,avg_q1,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,3.9018,avg_q2,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,3.6418,avg_q3,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,13.4288,avg_ppincimp,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,0.928,avg_insured,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
,3.0856,avg_ppeducat,-1,5000,1,1622929679.853642,,190.10752487182617,4,400,2021-06-04T12:57:30
"1,2,3,4,5","990,999,1012,997,1002",histogram_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","283,263,154,149,146,167,153,154,154,158,175,165,135,152,140,130,153,164,166,169,155,154,144,163,175,156,147,123,167,140,146",histogram_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","172,157,178,173,159,170,169,183,146,169,171,163,163,157,186,175,179,154,147,164,150,149,124,150,163,153,146,146,162,156,166",histogram_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","195,208,202,213,231,216,221,242,226,230,230,264,237,220,313,302,248,234,254,255,259",histogram_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
"0,1","2485,2515",histogram_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
"1,2,3,4","1171,1246,1264,1319",histogram_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,15022,sum_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,71203,sum_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,73297,sum_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,57516,sum_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,2515,sum_insured,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,12731,sum_ppeducat,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q1,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q2,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_q3,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
,5000,count_ppincimp,0.1,5000,1,1622929679.853642,smartnoise_mwem,190.10752487182617,4,400,2021-06-04T12:57:30
