result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","774,2846,2438,765,177",histogram_q1,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3817,430,576,387,174,379,50,125,36,16,223,1,31,3,38,101,6,1,4,2,100,6,8,5,4,57,3,6,15,6,390",histogram_q2,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4205,348,464,281,97,357,48,71,33,6,271,1,22,3,18,171,4,8,4,3,153,5,7,2,4,78,4,3,17,7,305",histogram_q3,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","216,80,88,146,109,175,263,236,247,218,419,442,586,478,533,837,501,484,314,308,320",histogram_ppincimp,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1","535,6465",histogram_insured,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"1,2,3,4","429,1687,1967,2917",histogram_ppeducat,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,17725,sum_q1,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,28335,sum_q2,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,26990,sum_q3,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,92636,sum_ppincimp,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,6465,sum_insured,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,21372,sum_ppeducat,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q1,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q2,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q3,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_ppincimp,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_insured,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_ppeducat,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,2.532142857142857,avg_q1,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,4.047857142857143,avg_q2,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,3.855714285714286,avg_q3,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,13.233714285714285,avg_ppincimp,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,0.9235714285714286,avg_insured,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
,3.053142857142857,avg_ppeducat,-1,7000,1,1624480021.0043423,,645.4796969890594,0,400,2021-06-04T17:47:15
"1,2,3,4,5","1069,2245,1804,938,944",histogram_q1,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","2214,445,134,152,153,135,168,155,143,168,147,155,161,147,146,147,141,154,142,145,136,146,167,152,130,158,154,152,155,174,124",histogram_q2,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","600,576,488,344,360,365,278,281,258,251,151,157,136,130,164,152,155,145,130,158,153,152,171,161,141,165,149,153,170,140,166",histogram_q3,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","217,230,208,223,213,234,246,222,502,514,525,516,521,421,401,404,381,379,212,209,222",histogram_ppincimp,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
"0,1","3458,3542",histogram_insured,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
"1,2,3,4","1131,2003,1861,2005",histogram_ppeducat,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,19443,sum_q1,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,69897,sum_q2,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,78260,sum_q3,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,81100,sum_ppincimp,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,3542,sum_insured,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,18740,sum_ppeducat,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q1,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q2,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_q3,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_ppincimp,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_insured,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,7000,count_ppeducat,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,2.7775714285714286,avg_q1,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,9.985285714285714,avg_q2,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,11.18,avg_q3,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,11.585714285714285,avg_ppincimp,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,0.506,avg_insured,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
,2.677142857142857,avg_ppeducat,1.25,7000,1,1624480021.0043423,smartnoise_mwem,645.4796969890594,0,400,2021-06-04T17:47:15
