result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","441,1674,1409,397,79",histogram_q1,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","2269,244,334,193,93,206,26,70,16,9,129,1,16,25,49,3,1,4,45,3,3,5,3,23,3,8,5,214",histogram_q2,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","2510,201,254,159,48,186,27,39,12,3,136,1,12,1,7,97,4,5,3,2,77,3,3,2,2,40,3,2,6,4,151",histogram_q3,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","97,36,34,66,54,91,121,129,124,113,223,254,336,299,325,544,298,285,191,196,184",histogram_ppincimp,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1","259,3741",histogram_insured,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"1,2,3,4","182,936,1086,1796",histogram_ppeducat,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,9999,sum_q1,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,15124,sum_q2,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,13897,sum_q3,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,54719,sum_ppincimp,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,3741,sum_insured,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,12496,sum_ppeducat,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q1,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q2,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q3,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_ppincimp,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_insured,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_ppeducat,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,2.49975,avg_q1,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,3.781,avg_q2,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,3.47425,avg_q3,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,13.67975,avg_ppincimp,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,0.93525,avg_insured,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
,3.124,avg_ppeducat,-1,4000,1,1621546055.609838,,18476.912360668182,0,400,2021-05-16T01:32:19
"1,2,3,4,5","1034,925,940,540,561",histogram_q1,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1081,205,81,91,95,80,77,91,102,92,95,105,111,91,84,101,88,76,99,98,108,101,122,98,91,97,91,78,91,86,94",histogram_q2,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","227,220,200,235,148,184,162,138,129,137,121,142,165,114,123,123,118,108,94,95,93,101,96,75,86,94,94,85,105,94,94",histogram_q3,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","164,132,137,124,139,178,172,191,174,172,120,151,143,154,116,311,275,291,298,295,263",histogram_ppincimp,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
"0,1","1553,2447",histogram_insured,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
"1,2,3,4","1056,1045,978,921",histogram_ppeducat,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,10669,sum_q1,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,43980,sum_q2,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,49519,sum_q3,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,49977,sum_ppincimp,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,2447,sum_insured,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,9764,sum_ppeducat,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q1,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q2,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_q3,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_ppincimp,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_insured,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,4000,count_ppeducat,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,2.66725,avg_q1,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,10.995,avg_q2,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,12.37975,avg_q3,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,12.49425,avg_ppincimp,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,0.61175,avg_insured,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
,2.441,avg_ppeducat,2.5,4000,1,1621546055.609838,smartnoise_mwem,18476.912360668182,0,400,2021-05-16T01:32:19
