result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","208,863,701,188,40",histogram_q1,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","1163,114,162,84,50,96,13,42,4,3,65,1,8,12,22,3,2,18,1,3,2,2,10,3,4,3,110",histogram_q2,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30","1281,86,133,72,30,92,13,22,7,1,63,7,1,3,40,2,3,2,1,36,1,2,1,14,1,2,6,3,75",histogram_q3,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","40,19,15,35,26,47,59,62,54,48,108,124,152,148,164,301,147,152,96,102,101",histogram_ppincimp,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1","120,1880",histogram_insured,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"1,2,3,4","84,473,560,883",histogram_ppeducat,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,4989,sum_q1,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,7511,sum_q2,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,6698,sum_q3,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,27770,sum_ppincimp,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,1880,sum_insured,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,6242,sum_ppeducat,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_q1,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_q2,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_q3,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_ppincimp,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_insured,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2000,count_ppeducat,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,2.4945,avg_q1,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,3.7555,avg_q2,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,3.349,avg_q3,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,13.885,avg_ppincimp,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,0.94,avg_insured,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
,3.121,avg_ppeducat,-1,2000,1,1624480021.0043423,,500,100,5.110862731933594,0,2021-05-13T17:22:50
"1,2,3,4,5","449,843,511,85,112",histogram_q1,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","589,328,312,172,79,43,47,46,26,25,21,14,21,21,17,11,14,7,11,6,7,6,14,11,20,28,25,14,23,23,19",histogram_q2,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1246,125,130,98,66,62,35,17,21,19,16,15,12,14,5,13,8,14,9,11,6,9,11,9,4,5,7,4,5,3,1",histogram_q3,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","22,17,24,31,28,21,34,57,49,54,53,149,332,309,267,201,140,108,58,33,13",histogram_ppincimp,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
"0,1","172,1828",histogram_insured,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
"1,2,3,4","130,179,912,779",histogram_ppeducat,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
,4568,sum_q1,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
,9899,sum_q2,2.25,2000,1,1624480021.0043423,smartnoise_dpctgan,500,100,5.110862731933594,0,2021-05-13T17:22:50
