result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","897,3237,2800,884,210",histogram_q1,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4292,514,674,459,196,438,58,146,45,18,254,1,38,3,51,128,6,1,4,2,112,8,9,7,4,62,3,8,22,7,458",histogram_q2,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4689,405,545,338,111,431,55,86,40,8,316,1,30,6,24,206,6,8,4,3,185,5,7,4,6,93,5,5,22,8,376",histogram_q3,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","268,102,101,172,127,209,299,276,291,260,485,501,696,551,606,953,553,539,345,336,358",histogram_ppincimp,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0,1","633,7395",histogram_insured,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"1,2,3,4","512,1875,2282,3359",histogram_ppeducat,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,20357,sum_q1,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,33274,sum_q2,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,32741,sum_q3,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,105215,sum_ppincimp,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,7395,sum_insured,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,24544,sum_ppeducat,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q1,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q2,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q3,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_ppincimp,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_insured,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_ppeducat,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,2.535749875435974,avg_q1,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,4.144743398106627,avg_q2,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,4.078350772296961,avg_q3,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,13.10600398604883,avg_ppincimp,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,0.9211509715994021,avg_insured,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,3.057299451918286,avg_ppeducat,-1,8028,1,1622395971.7027888,,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"1.0,2.0,3.0,4.0,5.0","1153,2923,2495,1251,206",histogram_q1,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","3962,573,1027,747,334,427,42,83,22,30,264,17,8,26,4,49,17,15,4,4,167,16,5,6,2,14,7,5,4,1,146",histogram_q2,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0","5185,300,511,360,159,369,26,52,31,30,318,40,18,19,11,83,16,16,12,9,183,17,6,6,3,35,4,8,4,4,193",histogram_q3,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0","138,172,249,432,126,140,242,129,146,683,935,614,676,566,550,814,477,470,248,109,112",histogram_ppincimp,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"0.0,1.0","336,7692",histogram_insured,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
"1,2,3,4","281,2177,2106,3464",histogram_ppeducat,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,20518.0,sum_q1,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,23505.0,sum_q2,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,23890.0,sum_q3,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,96749.0,sum_ppincimp,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,7692.0,sum_insured,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,24809,sum_ppeducat,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q1,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q2,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_q3,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_ppincimp,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_insured,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,8028,count_ppeducat,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
,2.555804683607374,avg_q1,6155730,8028,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,848.883766412735,0.005,7,1,32,2021-05-27T22:44:19
