result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"55,57,58,62,63,65,68,72,73,74,75","138,144,429,107,156,9,152,310,262,137,156",histogram_age,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
"0,1","1602,398",histogram_sex,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,131347,sum_age,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,398,sum_sex,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,182613.8401,sum_test_time,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,40887.2111,sum_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,55251.807,sum_total_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,10.98632,sum_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.0831567,sum_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,60.66901,sum_shimmer,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,561.09,sum_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,1266.5104800000001,sum_dfa,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,418.342843,sum_ppe,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_age,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_sex,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_test_time,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_total_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_shimmer,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_dfa,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,2000,count_ppe,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,65.6735,avg_age,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.199,avg_sex,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,91.30692005,avg_test_time,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,20.44360555,avg_motor_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,27.6259035,avg_total_updrs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.0054931599999999995,avg_jitter_percent,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,4.157835e-05,avg_jitter_abs,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.030334505,avg_shimmer,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.280545,avg_shimmer_db,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.6332552400000001,avg_dfa,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,0.2091714215,avg_ppe,-1,2000,1,1622929218.4850457,,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
"50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77","1,13,38,51,43,51,150,195,95,14,57,96,93,65,22,1,64,127,90,41,114,153,176,118,90,31,10,1",histogram_age,2.25,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
"0,1","1499,501",histogram_sex,2.25,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
,128613,sum_age,2.25,2000,1,1622929218.4850457,smartnoise_patectgan,500,300,141.5733413696289,0.001,0,1000,5,5,2021-06-05T12:59:08
