result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","976,3418,2987,942,219",histogram_q1,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4515,552,729,488,221,467,62,158,48,19,281,1,38,3,54,142,6,1,5,2,123,9,9,7,6,69,4,9,23,9,482",histogram_q2,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4932,433,592,352,128,471,62,97,42,9,342,1,33,6,26,224,6,8,5,3,206,5,7,5,6,99,8,6,24,8,396",histogram_q3,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","289,107,111,184,134,227,307,297,311,280,525,547,750,583,645,1013,585,574,357,347,369",histogram_ppincimp,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
"0,1","672,7870",histogram_insured,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
"1,2,3,4","539,1962,2450,3591",histogram_ppeducat,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,21636,sum_q1,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,35758,sum_q2,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,35283,sum_q3,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,111611,sum_ppincimp,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,7870,sum_insured,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,26177,sum_ppeducat,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_q1,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_q2,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_q3,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_ppincimp,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_insured,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,8542,count_ppeducat,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,2.53289627721845,avg_q1,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,4.186139077499415,avg_q2,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
,4.130531491453992,avg_q3,-1,8542,1,1622395971.7027888,,4,0,0.1,0.1,100,922.3910100460052,0.005,8,1,32,2021-05-28T06:44:30
