result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","984,3433,2992,943,219",histogram_q1,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4531,552,733,490,221,468,64,158,48,19,283,1,38,3,54,143,6,1,5,2,123,9,9,7,6,69,4,9,23,9,483",histogram_q2,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4947,434,592,352,128,475,64,97,42,9,344,1,33,6,26,225,6,8,5,3,207,5,7,5,6,100,8,6,24,8,398",histogram_q3,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","290,107,111,184,134,228,307,297,311,281,525,551,755,586,649,1018,586,574,359,348,370",histogram_ppincimp,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"0,1","676,7895",histogram_insured,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"1,2,3,4","540,1964,2455,3612",histogram_ppeducat,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,21693,sum_q1,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,35854,sum_q2,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,35456,sum_q3,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,112019,sum_ppincimp,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,7895,sum_insured,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,26281,sum_ppeducat,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_q1,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_q2,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_q3,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_ppincimp,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_insured,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,8571,count_ppeducat,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,2.530976548827441,avg_q1,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,4.18317582545794,avg_q2,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,4.1367401703418505,avg_q3,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,13.069536810173842,avg_ppincimp,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,0.9211293898028234,avg_insured,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
,3.066269980165675,avg_ppeducat,-1,8571,1,1622395971.7027888,,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"1,2,3,4,5","1365,3126,2876,1089,115",histogram_q1,6379409,8571,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
"0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,29.0,30.0","3914,541,1325,1104,320,474,92,110,18,24,252,15,19,11,7,60,10,5,6,6,126,9,5,8,4,18,5,1,4,78",histogram_q2,6379409,8571,1,1622395971.7027888,gretel,4,0,0.1,0.1,100,891.670459985733,0.005,4,1,32,2021-05-28T04:03:28
