result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","95,433,340,113,19",histogram_q1,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,20,21,22,23,24,25,27,28,29,30","598,53,73,39,27,42,9,21,3,1,32,1,3,7,8,2,1,11,1,2,1,2,3,2,3,1,54",histogram_q2,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1,2,3,4,5,6,7,8,10,12,14,15,17,18,20,21,23,25,26,28,29,30","638,48,63,36,17,43,8,9,2,32,7,2,23,3,2,19,1,1,7,1,4,2,32",histogram_q3,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","20,10,11,18,12,25,28,28,34,22,54,68,83,73,82,149,70,65,51,48,49",histogram_ppincimp,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1","66,934",histogram_insured,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"1,2,3,4","44,235,287,434",histogram_ppeducat,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,2528,sum_q1,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3721,sum_q2,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3311,sum_q3,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,13744,sum_ppincimp,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,934,sum_insured,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3111,sum_ppeducat,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q1,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q2,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q3,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_ppincimp,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_insured,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_ppeducat,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,2.528,avg_q1,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3.721,avg_q2,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3.311,avg_q3,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,13.744,avg_ppincimp,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,0.934,avg_insured,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
,3.111,avg_ppeducat,-1,1000,1,1621546055.609838,,145.73795676231384,0,600,2021-05-15T09:39:37
"1,2,3,4,5","200,166,244,241,149",histogram_q1,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","97,85,30,26,31,34,19,23,29,29,37,19,29,32,24,34,33,29,26,29,26,33,24,35,32,25,24,29,31,27,19",histogram_q2,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","30,31,38,31,27,22,15,17,28,24,48,62,38,43,44,49,46,31,42,24,26,26,32,26,28,19,35,33,26,29",histogram_q3,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","39,48,36,44,39,37,46,52,36,44,37,42,38,46,38,61,78,59,55,68,57",histogram_ppincimp,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
"0,1","523,477",histogram_insured,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
"1,2,3,4","263,283,219,235",histogram_ppeducat,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,2973,sum_q1,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,13081,sum_q2,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,14925,sum_q3,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,11923,sum_ppincimp,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,477,sum_insured,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,2426,sum_ppeducat,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q1,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q2,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_q3,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
,1000,count_ppincimp,0.5,1000,1,1621546055.609838,smartnoise_mwem,145.73795676231384,0,600,2021-05-15T09:39:37
