result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,num_of_runs,timestamp
"1,2,3,4,5","966,3406,2973,937,218",histogram_q1,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","285,107,110,183,134,226,307,294,309,279,520,543,747,581,641,1010,584,572,354,346,368",histogram_ppincimp,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
"0,1","664,7836",histogram_insured,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
"1,2,3,4","538,1959,2430,3573",histogram_ppeducat,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,21535,sum_q1,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,111113,sum_ppincimp,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,7836,sum_insured,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,26038,sum_ppeducat,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_q1,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_ppincimp,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_insured,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_ppeducat,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,2.533529411764706,avg_q1,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,13.072117647058823,avg_ppincimp,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,0.9218823529411765,avg_insured,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
,3.0632941176470587,avg_ppeducat,-1,8500,1,1621246045.0573075,,300,500,11.822724103927612,0,2021-05-08T21:26:17
"1,2,3,4,5","2022,2167,2056,1580,675",histogram_q1,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","273,239,205,164,157,214,240,275,283,415,518,700,871,932,993,663,358,362,285,208,145",histogram_ppincimp,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
"0,1","5260,3240",histogram_insured,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
"1,2,3,4","1937,2165,2714,1684",histogram_ppeducat,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,22219,sum_q1,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,103862,sum_ppincimp,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,3240,sum_insured,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,21145,sum_ppeducat,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_q1,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_ppincimp,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_insured,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,8500,count_ppeducat,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,2.614,avg_q1,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,12.219058823529412,avg_ppincimp,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,0.3811764705882353,avg_insured,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
,2.4876470588235295,avg_ppeducat,1.5,8500,1,1621246045.0573075,smartnoise_dpctgan,300,500,11.822724103927612,0,2021-05-08T21:26:17
