result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,generate_time,num_of_runs,query_count,timestamp
"1,2,3,4,5","331,1276,1052,288,53",histogram_q1,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","1738,176,249,137,70,145,16,59,9,6,98,1,11,21,37,3,1,2,31,1,3,4,2,13,3,6,5,153",histogram_q2,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1906,155,194,114,39,137,22,28,8,2,95,1,9,1,5,67,2,4,2,2,51,1,2,2,2,24,2,2,6,4,111",histogram_q3,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","67,26,22,48,42,74,90,89,87,81,161,189,239,223,254,420,226,224,148,151,139",histogram_ppincimp,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1","184,2816",histogram_insured,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"1,2,3,4","132,715,807,1346",histogram_ppeducat,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,7456,sum_q1,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,10954,sum_q2,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,9966,sum_q3,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,41389,sum_ppincimp,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,2816,sum_insured,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,9367,sum_ppeducat,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q1,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q2,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q3,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_ppincimp,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_insured,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_ppeducat,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,2.485333333333333,avg_q1,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3.6513333333333335,avg_q2,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3.322,avg_q3,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,13.796333333333333,avg_ppincimp,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,0.9386666666666666,avg_insured,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
,3.122333333333333,avg_ppeducat,-1,3000,1,1622929679.853642,,168.85066485404968,0,400,2021-06-04T17:21:43
"1,2,3,4,5","721,730,667,649,233",histogram_q1,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1394,385,38,40,41,47,48,43,38,48,30,42,45,46,33,37,39,39,41,45,48,42,46,48,43,49,41,52,35,36,41",histogram_q2,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","633,642,147,146,154,124,141,34,39,39,46,45,28,52,51,40,39,43,36,49,50,29,46,37,45,38,39,41,43,51,53",histogram_q3,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","57,56,54,157,155,166,168,148,155,152,165,178,147,166,154,171,150,136,143,143,179",histogram_ppincimp,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
"0,1","1522,1478",histogram_insured,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
"1,2,3,4","488,509,994,1009",histogram_ppeducat,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,7943,sum_q1,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,20041,sum_q2,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,22468,sum_q3,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,35571,sum_ppincimp,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,1478,sum_insured,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,8524,sum_ppeducat,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q1,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q2,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_q3,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_ppincimp,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_insured,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,3000,count_ppeducat,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,2.647666666666667,avg_q1,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,6.6803333333333335,avg_q2,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,7.489333333333334,avg_q3,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,11.857,avg_ppincimp,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,0.49266666666666664,avg_insured,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
,2.8413333333333335,avg_ppeducat,1.25,3000,1,1622929679.853642,smartnoise_mwem,168.85066485404968,0,400,2021-06-04T17:21:43
