result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","783,2866,2447,768,182",histogram_q1,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","3842,433,578,389,175,380,50,126,36,17,225,1,31,3,39,102,6,1,4,2,102,6,8,5,4,57,3,6,15,6,394",histogram_q2,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","4229,351,464,284,98,362,48,71,34,6,273,1,22,3,18,174,4,8,4,3,153,5,7,2,4,79,4,3,17,7,308",histogram_q3,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","217,81,88,148,111,177,264,237,248,221,419,444,589,482,536,840,502,487,317,312,326",histogram_ppincimp,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
"0,1","539,6507",histogram_insured,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
"1,2,3,4","433,1693,1981,2939",histogram_ppeducat,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,17838,sum_q1,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,28582,sum_q2,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,27219,sum_q3,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,93269,sum_ppincimp,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,6507,sum_insured,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,21518,sum_ppeducat,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
,7046,count_q1,-1,7046,1,1622395971.7027888,,4,0,0.1,0.3,100,1098.2650384902954,0.005,5,1,32,2021-05-27T15:11:30
