result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"36,49,55,56,57,58,59,60,62,63,65,66,67,68,71,72,73,74,75,76,78","101,256,267,16,385,429,299,156,235,156,407,278,134,152,165,310,385,271,286,144,168",histogram_age,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
"0,1","3566,1434",histogram_sex,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,321796,sum_age,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,1434,sum_sex,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,466285.01540000003,sum_test_time,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,102408.3107,sum_motor_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,139789.8029,sum_total_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,30.51659,sum_jitter_percent,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.2220277,sum_jitter_abs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,171.5147,sum_shimmer,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,1566.686,sum_shimmer_db,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,3291.31708,sum_dfa,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,1095.617848,sum_ppe,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_age,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_sex,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_test_time,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_motor_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_total_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_jitter_percent,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_jitter_abs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_shimmer,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_shimmer_db,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_dfa,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,5000,count_ppe,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,64.3592,avg_age,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.2868,avg_sex,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,93.25700308,avg_test_time,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,20.48166214,avg_motor_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,27.95796058,avg_total_updrs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.006103318,avg_jitter_percent,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,4.4405539999999996e-05,avg_jitter_abs,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.034302940000000004,avg_shimmer,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.3133372,avg_shimmer_db,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.6582634159999999,avg_dfa,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,0.2191235696,avg_ppe,-1,5000,1,1622929218.4850457,,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
"36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82","55,62,47,36,23,20,16,17,8,9,33,84,112,144,96,49,22,29,46,101,154,237,209,181,142,169,233,188,207,305,275,157,106,84,94,133,187,227,217,176,107,73,59,39,25,6,1",histogram_age,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
"0,1","4236,764",histogram_sex,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,311400,sum_age,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,764,sum_sex,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,475244.45689438976,sum_test_time,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,108863.5439276545,sum_motor_updrs,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,139986.56120178377,sum_total_updrs,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,73.23143232192425,sum_jitter_percent,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,1.2553027909473071,sum_jitter_abs,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,306.47815285834264,sum_shimmer,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
,2266.7282553397126,sum_shimmer_db,1.25,5000,1,1622929218.4850457,smartnoise_patectgan,500,300,23.23224449157715,0.001,0,1000,5,5,2021-06-05T10:35:34
