result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,timestamp
"1,2,3,4,5","340,1309,1074,295,56",histogram_q1,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,25,27,28,29,30","1783,180,256,141,70,147,18,61,9,6,100,1,11,21,38,3,1,2,31,1,3,4,2,14,3,6,5,157",histogram_q2,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30","1955,156,198,118,40,141,23,29,8,2,99,1,9,1,5,69,2,4,2,2,52,1,2,2,2,24,2,2,6,4,113",histogram_q3,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","69,26,24,49,42,74,91,93,91,83,166,194,252,229,256,426,234,226,150,155,144",histogram_ppincimp,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
"0,1","186,2888",histogram_insured,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
"1,2,3,4","135,735,831,1373",histogram_ppeducat,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,7640,sum_q1,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,11200,sum_q2,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,10174,sum_q3,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,42385,sum_ppincimp,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,2888,sum_insured,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,9590,sum_ppeducat,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_q1,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_q2,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_q3,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_ppincimp,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_insured,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3074,count_ppeducat,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,2.4853610930383865,avg_q1,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3.6434612882238127,avg_q2,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,3.3096942094990243,avg_q3,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,13.788223812621991,avg_ppincimp,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
,0.9394925178919974,avg_insured,-1,3074,1,1622395971.7027888,,4,0,0.1,0.1,100,404.442587852478,0.005,2,1,32,2021-05-26T19:08:27
