result_bin,result,query,epsilon,dataset_size,number_of_runs,test_start_time,tool,batch_size,epochs,generate_time,noise_multiplier,num_of_runs,sample_per_teacher,student_iters,teacher_iters,timestamp
"57,58,63,72,74,75","144,145,156,262,137,156",histogram_age,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
0,1000,histogram_sex,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,67148,sum_age,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0,sum_sex,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,89246.0995,sum_test_time,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,23874.535,sum_motor_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,32058.315000000002,sum_total_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,5.18631,sum_jitter_percent,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.04024862,sum_jitter_abs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,34.40414,sum_shimmer,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,314.781,sum_shimmer_db,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,628.97766,sum_dfa,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,209.584847,sum_ppe,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_age,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_sex,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_test_time,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_motor_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_total_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_jitter_percent,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_jitter_abs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_shimmer,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_shimmer_db,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_dfa,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_ppe,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,67.148,avg_age,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.0,avg_sex,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,89.2460995,avg_test_time,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,23.874535,avg_motor_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,32.058315,avg_total_updrs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.0051863099999999995,avg_jitter_percent,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,4.024862e-05,avg_jitter_abs,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.03440414,avg_shimmer,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.31478100000000003,avg_shimmer_db,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.62897766,avg_dfa,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.209584847,avg_ppe,-1,1000,1,1622929218.4850457,,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
"54,55,56,57,58,59,60,61,62,63,64,70,71,72,73,74,75,76","3,42,58,92,48,12,2,53,125,83,23,24,128,82,107,77,38,3",histogram_age,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
0,1000,histogram_sex,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,65519,sum_age,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0,sum_sex,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,73931.00110156718,sum_test_time,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,23544.300266695995,sum_motor_updrs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,30416.743795329057,sum_total_updrs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,6.362013333728947,sum_jitter_percent,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.23861275587358965,sum_jitter_abs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,52.859811893326885,sum_shimmer,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,416.0832663221595,sum_shimmer_db,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,639.6290945653686,sum_dfa,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,276.9084011541585,sum_ppe,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_age,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_sex,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_test_time,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_motor_updrs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_total_updrs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_jitter_percent,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_jitter_abs,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_shimmer,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_shimmer_db,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_dfa,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,1000,count_ppe,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,65.519,avg_age,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
,0.0,avg_sex,0.1,1000,1,1622929218.4850457,smartnoise_patectgan,300,300,4.257119178771973,0.001,0,1000,5,5,2021-06-05T08:58:28
